	logFC	logCPM	PValue	FDR
ENSMUSG00000004768	-0.358831065	2.521970948	0.151665082	0.311781613
ENSMUSG00000063160	-0.487516683	0.180214994	0.151793579	0.311993083
ENSMUSG00000070002	0.171904673	5.108144919	0.152043332	0.312377007
ENSMUSG00000017667	0.454472514	0.752006641	0.152047365	0.312377007
ENSMUSG00000039997	-0.313823343	2.42124043	0.152057347	0.312377007
ENSMUSG00000063236	0.263048212	2.563240173	0.152208176	0.312592377
ENSMUSG00000024299	-0.267407748	2.347615657	0.152213538	0.312592377
ENSMUSG00000025486	-0.161012394	6.411858492	0.152282667	0.312681597
ENSMUSG00000050199	-0.168935442	5.596780439	0.152360557	0.312788772
ENSMUSG00000032867	0.158492067	5.809791459	0.152395502	0.31280716
ENSMUSG00000078922	-0.310429524	2.399991143	0.152420903	0.31280716
ENSMUSG00000038208	0.299909298	1.35324584	0.152587806	0.313049494
ENSMUSG00000039137	0.523293501	0.293554558	0.152606557	0.313049494
ENSMUSG00000060586	-0.280574965	3.920411214	0.15262226	0.313049494
ENSMUSG00000022664	-0.216698272	3.751765313	0.152641843	0.313049494
ENSMUSG00000030590	-0.216896468	3.408193961	0.15269096	0.313059753
ENSMUSG00000022533	-0.203923573	6.971291762	0.152698276	0.313059753
ENSMUSG00000079434	0.295144109	1.31935168	0.152749118	0.313111258
ENSMUSG00000040463	0.139130717	5.838436954	0.152922256	0.313382845
ENSMUSG00000029033	-0.279448912	2.255104971	0.152933094	0.313382845
ENSMUSG00000057191	0.359351906	1.162292564	0.153002417	0.313472135
ENSMUSG00000006585	0.400856693	1.507874784	0.153071648	0.313561205
ENSMUSG00000020257	0.162528035	5.393143201	0.15323935	0.313851925
ENSMUSG00000026249	0.379210783	2.426180649	0.153292225	0.31390741
ENSMUSG00000022672	0.232353524	3.250879178	0.153365612	0.31400487
ENSMUSG00000037370	-0.176748328	4.426364472	0.153398998	0.314020414
ENSMUSG00000071719	-0.542241881	-0.024106544	0.153481389	0.314068941
ENSMUSG00000033411	0.273245474	2.449521171	0.153495281	0.314068941
ENSMUSG00000028245	0.187469345	4.087162	0.153500099	0.314068941
ENSMUSG00000057409	0.295315007	1.543521596	0.153639178	0.314300681
ENSMUSG00000074884	-0.149615019	7.173354767	0.153672819	0.314316684
ENSMUSG00000015850	-0.2774131	1.92175989	0.153701236	0.314321998
ENSMUSG00000040651	-0.225110955	4.4755803	0.153734174	0.314336552
ENSMUSG00000001569	0.181647466	4.561942269	0.153765708	0.314348233
ENSMUSG00000028062	-0.154796618	5.044225524	0.153858099	0.3144843
ENSMUSG00000029720	-0.396375969	2.790609339	0.153979929	0.314680485
ENSMUSG00000039523	0.179757677	3.681816244	0.154030276	0.314730545
ENSMUSG00000028423	-0.156026086	5.546977241	0.154291269	0.315181416
ENSMUSG00000043008	-0.332967217	1.131055329	0.154302714	0.315181416
ENSMUSG00000026799	0.3114186	2.411180893	0.154531057	0.315594881
ENSMUSG00000025421	-0.160776275	4.878879978	0.154583092	0.31559781
ENSMUSG00000001029	-0.384330216	1.35819554	0.154584339	0.31559781
ENSMUSG00000024772	0.296018457	6.337234723	0.154630426	0.315638967
ENSMUSG00000032388	0.152009469	4.558674229	0.154824826	0.315982805
ENSMUSG00000040462	0.144432622	7.909170056	0.154862953	0.316007642
ENSMUSG00000054612	-0.214724083	3.966756311	0.155071686	0.316380543
ENSMUSG00000091803	-0.168567195	4.061205376	0.155240154	0.316671186
ENSMUSG00000026664	0.167883215	10.87426437	0.155288323	0.316716375
ENSMUSG00000049323	0.189202675	5.166677287	0.155315478	0.316718699
ENSMUSG00000024069	0.199416607	3.418724522	0.155357674	0.316751687
ENSMUSG00000057604	-0.553170264	-0.206122241	0.155396125	0.316777031
ENSMUSG00000016619	-0.158082219	5.287686982	0.155427264	0.316787462
ENSMUSG00000021916	0.275720421	2.549156335	0.155462265	0.31680576
ENSMUSG00000030706	-0.189046986	4.346932474	0.155605409	0.317043104
ENSMUSG00000064370	0.187320001	11.32479911	0.155630819	0.317043104
ENSMUSG00000038291	-0.189374424	3.761007349	0.15576673	0.317266885
ENSMUSG00000048232	-0.515910037	0.357279325	0.155880135	0.317444759
ENSMUSG00000031906	0.451403276	3.402926066	0.155911979	0.317456502
ENSMUSG00000036864	0.327739336	1.606317113	0.155944284	0.317469184
ENSMUSG00000020116	0.170596922	4.650926018	0.155989397	0.317507928
ENSMUSG00000034855	-0.486217872	0.641978488	0.156166129	0.317814519
ENSMUSG00000054509	-0.22825178	3.593159708	0.156243628	0.317919091
ENSMUSG00000005881	-0.151156147	6.083584985	0.156352638	0.318087737
ENSMUSG00000022947	-0.42134469	0.54655194	0.156519568	0.318374139
ENSMUSG00000015994	0.153105401	4.87855949	0.156571424	0.318426415
ENSMUSG00000093674	-0.183172744	7.561686376	0.15662567	0.318476742
ENSMUSG00000041346	0.253272627	2.850622796	0.156648491	0.318476742
ENSMUSG00000031563	-0.189286042	4.248459131	0.156703694	0.318535778
ENSMUSG00000032320	0.272867639	2.569518088	0.156837058	0.318740637
ENSMUSG00000012117	-0.161887529	4.785856251	0.156856839	0.318740637
ENSMUSG00000027671	-0.174780074	4.054015398	0.156969752	0.318872101
ENSMUSG00000016018	0.189228447	4.50155811	0.15697392	0.318872101
ENSMUSG00000002379	-0.163715221	5.54965814	0.157084809	0.319044122
ENSMUSG00000079557	0.143135323	5.910539122	0.157134079	0.31908303
ENSMUSG00000000159	-0.18483763	4.44826037	0.157156824	0.31908303
ENSMUSG00000046691	-0.190041402	5.516751239	0.157182597	0.31908303
ENSMUSG00000053510	0.155214295	6.359743685	0.157479468	0.319632385
ENSMUSG00000007458	-0.140440254	6.536200572	0.157518406	0.319658121
ENSMUSG00000031557	-0.297610963	1.849995152	0.157568812	0.319707119
ENSMUSG00000059434	-0.195365091	7.073135412	0.157765272	0.320052395
ENSMUSG00000038495	0.180129501	4.789618433	0.157809248	0.320088268
ENSMUSG00000050846	0.188018104	3.6529021	0.157940052	0.320300216
ENSMUSG00000074582	0.156902063	6.372636755	0.157974187	0.320314215
ENSMUSG00000057359	-0.359055226	1.024781541	0.157999578	0.320314215
ENSMUSG00000043391	-0.197727301	2.858370908	0.158165672	0.32059755
ENSMUSG00000027951	0.168852222	4.653430818	0.158243582	0.320679852
ENSMUSG00000021135	-0.18232473	9.248385269	0.158297945	0.320679852
ENSMUSG00000063785	0.227235939	3.422574162	0.158307813	0.320679852
ENSMUSG00000062931	-0.391212136	1.250562138	0.158311641	0.320679852
ENSMUSG00000020088	-0.149083035	6.306784447	0.158374482	0.320701165
ENSMUSG00000034353	0.264150742	1.764580476	0.158374848	0.320701165
ENSMUSG00000034653	0.254819152	2.999478069	0.158616012	0.32111221
ENSMUSG00000048120	0.274054816	2.162333281	0.158630592	0.32111221
ENSMUSG00000031065	-0.156347104	4.731355056	0.158681504	0.321161867
ENSMUSG00000114797	-0.209352402	4.003532185	0.158811065	0.321370662
ENSMUSG00000032115	0.270417069	7.514336295	0.158844533	0.321384967
ENSMUSG00000010290	-0.25627017	3.202829035	0.158980632	0.321606882
ENSMUSG00000035203	-0.167230795	7.542065392	0.159063039	0.321720125
ENSMUSG00000052428	-0.147636656	5.92516641	0.159123229	0.321744166
ENSMUSG00000069769	0.178182116	4.106557373	0.159127782	0.321744166
ENSMUSG00000041203	0.172563839	5.307369454	0.159277548	0.321930866
ENSMUSG00000062328	-0.14144916	7.242046173	0.159316557	0.321930866
ENSMUSG00000040061	-0.450439892	0.575886585	0.159327086	0.321930866
ENSMUSG00000048200	0.2911263	1.56609188	0.159330031	0.321930866
ENSMUSG00000051705	0.326410997	0.962683997	0.159403686	0.321930866
ENSMUSG00000025224	0.158363044	6.329199709	0.159403805	0.321930866
ENSMUSG00000026199	0.180076981	4.214087388	0.159405229	0.321930866
ENSMUSG00000021193	0.144811784	5.274220409	0.159467652	0.322003516
ENSMUSG00000037652	0.216135797	4.309439227	0.159497743	0.322010865
ENSMUSG00000005802	-0.236097152	3.481936836	0.159678148	0.322309899
ENSMUSG00000022800	-0.177062539	4.545350163	0.15969881	0.322309899
ENSMUSG00000034271	0.559992627	0.834028214	0.15980316	0.322467043
ENSMUSG00000024286	-0.154549212	5.990861	0.160011092	0.322833117
ENSMUSG00000030222	0.286938155	1.595491259	0.160042792	0.322843572
ENSMUSG00000030830	-0.208265989	3.358591378	0.16017582	0.323058388
ENSMUSG00000029713	-0.159660627	6.555393038	0.16030244	0.323231688
ENSMUSG00000033166	0.217639698	2.962511069	0.160314846	0.323231688
ENSMUSG00000021497	0.149690816	6.35493373	0.160352117	0.323249781
ENSMUSG00000024410	-0.174404612	4.192840117	0.160376924	0.323249781
ENSMUSG00000020152	-0.159733475	6.374349847	0.160436901	0.323315968
ENSMUSG00000000253	-0.510016299	0.17275419	0.160462878	0.323315968
ENSMUSG00000021716	0.20247149	3.129656135	0.160622211	0.323583452
ENSMUSG00000023886	-0.277027325	2.106009713	0.160733379	0.323753831
ENSMUSG00000022538	0.19160155	4.251240075	0.160822108	0.323878965
ENSMUSG00000039031	-0.209617582	3.343424842	0.16086703	0.323887672
ENSMUSG00000029404	-0.182871628	4.469105399	0.160879641	0.323887672
ENSMUSG00000029279	-0.457358777	0.567139101	0.160931898	0.323939307
ENSMUSG00000047492	0.268639253	5.81348491	0.160970703	0.323945755
ENSMUSG00000052962	-0.188118945	4.229246715	0.160988321	0.323945755
ENSMUSG00000003099	-0.170265707	5.447123325	0.161029174	0.323974412
ENSMUSG00000002767	-0.164580173	5.260485153	0.161078361	0.324019823
ENSMUSG00000035722	-0.21134728	3.230873751	0.16128704	0.324385995
ENSMUSG00000007892	-0.168359577	7.964581024	0.161318296	0.324395265
ENSMUSG00000079614	-0.151064168	5.152755385	0.161437187	0.324580729
ENSMUSG00000056501	-0.290394218	5.324218337	0.161479836	0.324612867
ENSMUSG00000002058	0.283574024	2.825382713	0.161513274	0.324626482
ENSMUSG00000003752	0.223608476	2.763686066	0.161578117	0.324703202
ENSMUSG00000019738	-0.181408806	4.00644314	0.161610902	0.324715485
ENSMUSG00000061808	-0.209430554	11.98097539	0.161638123	0.324716585
ENSMUSG00000003031	0.187765387	3.730990445	0.161681584	0.324750306
ENSMUSG00000009905	0.180877458	4.34026203	0.16173026	0.324794489
ENSMUSG00000029622	-0.227499198	4.929317528	0.161820371	0.324921853
ENSMUSG00000001794	-0.150220722	6.753725717	0.16190498	0.325038132
ENSMUSG00000025508	0.169630166	6.553101935	0.162051485	0.325278611
ENSMUSG00000068739	0.146364212	5.651870597	0.16215444	0.32543161
ENSMUSG00000022433	0.24136118	2.584658332	0.162261345	0.325572701
ENSMUSG00000104435	-0.393941076	0.444331142	0.162284678	0.325572701
ENSMUSG00000086593	-0.24573831	2.826388084	0.162304971	0.325572701
ENSMUSG00000033788	-0.232489631	2.179076528	0.162476177	0.325862435
ENSMUSG00000070284	-0.218995318	3.944736031	0.16253076	0.325918213
ENSMUSG00000022300	0.179925122	4.370987544	0.162570103	0.325943417
ENSMUSG00000001323	-0.148931212	6.707369291	0.162661477	0.326072916
ENSMUSG00000042429	0.219811035	5.24208163	0.162752969	0.326188487
ENSMUSG00000025505	-0.220831652	2.458324796	0.162772717	0.326188487
ENSMUSG00000035735	-0.474801916	0.032871925	0.162834546	0.326258426
ENSMUSG00000042831	-0.226308694	3.062783817	0.162861217	0.326258426
ENSMUSG00000042308	0.187990749	4.792133323	0.162977519	0.326437696
ENSMUSG00000073481	0.152187162	8.418905742	0.163112696	0.326580931
ENSMUSG00000027341	-0.168840908	3.88329505	0.163127513	0.326580931
ENSMUSG00000086432	0.277544647	2.715150289	0.163129509	0.326580931
ENSMUSG00000058192	0.303368902	1.513900918	0.163210395	0.326621163
ENSMUSG00000044533	-0.156621961	9.24906982	0.163228722	0.326621163
ENSMUSG00000004056	-0.147524188	6.863838752	0.163230093	0.326621163
ENSMUSG00000040282	-0.38816592	1.54642095	0.163329374	0.326735301
ENSMUSG00000022408	0.578073615	1.16958238	0.163340812	0.326735301
ENSMUSG00000032705	-0.202124404	3.554703822	0.163574637	0.327149274
ENSMUSG00000016833	-0.176828582	3.870869585	0.163624105	0.327194458
ENSMUSG00000006471	0.198995823	3.867626288	0.163749609	0.327391648
ENSMUSG00000030451	0.189701369	5.697746371	0.163888452	0.327615438
ENSMUSG00000022037	0.156609449	10.58537216	0.163988479	0.327761574
ENSMUSG00000089960	-0.154413292	9.331802994	0.164395336	0.328520817
ENSMUSG00000035273	-0.233926942	2.168423215	0.164541566	0.328730215
ENSMUSG00000025915	-0.223065452	2.965707819	0.164554126	0.328730215
ENSMUSG00000023249	-0.171549582	4.528025701	0.164604098	0.328776094
ENSMUSG00000104445	-0.253764291	2.853290314	0.164696507	0.328906705
ENSMUSG00000040481	0.167649625	5.034079301	0.164800393	0.32906019
ENSMUSG00000020571	-0.238634977	7.573098863	0.164840073	0.329085446
ENSMUSG00000025142	0.153233658	6.36354065	0.165042125	0.329411848
ENSMUSG00000040124	0.317178571	1.525225227	0.165079103	0.329411848
ENSMUSG00000029338	0.190414274	5.154791282	0.165093067	0.329411848
ENSMUSG00000026754	0.180608175	3.868077581	0.165111804	0.329411848
ENSMUSG00000030720	0.189355889	3.728599043	0.165143432	0.329420963
ENSMUSG00000006740	0.168133766	5.317135025	0.165235382	0.329550384
ENSMUSG00000029195	0.175035254	5.03891293	0.165334419	0.329693894
ENSMUSG00000040302	0.276239912	1.951046813	0.165383	0.329736758
ENSMUSG00000027425	-0.173557521	4.462329281	0.165530754	0.329977304
ENSMUSG00000030474	-0.381813221	1.417790229	0.165671799	0.330204402
ENSMUSG00000001054	0.203862493	3.766081358	0.16585409	0.330485605
ENSMUSG00000034509	-0.242234408	2.645702937	0.16586718	0.330485605
ENSMUSG00000001151	0.204039739	3.744911052	0.165938051	0.33057271
ENSMUSG00000021891	-0.237529627	3.245713625	0.166025894	0.330630469
ENSMUSG00000041740	0.150494759	7.507878811	0.16603587	0.330630469
ENSMUSG00000044465	-0.160183452	4.659941185	0.166048521	0.330630469
ENSMUSG00000052395	-0.173506298	4.062866446	0.16610793	0.330694676
ENSMUSG00000027860	-0.215276823	3.41178273	0.166204776	0.330833378
ENSMUSG00000099034	0.310500447	0.968835313	0.16624066	0.330850709
ENSMUSG00000024965	-0.273305611	2.028372805	0.16641137	0.331136323
ENSMUSG00000079165	-0.501453791	0.456990514	0.166516947	0.331292256
ENSMUSG00000057388	-0.16023328	4.754360314	0.166632564	0.331468109
ENSMUSG00000026615	0.155740699	6.893055665	0.166713339	0.331524185
ENSMUSG00000054435	-0.213661443	2.789286276	0.166715218	0.331524185
ENSMUSG00000032311	-0.303249561	3.271469116	0.166816958	0.331672326
ENSMUSG00000025894	-0.170705095	4.00433141	0.167055462	0.332092292
ENSMUSG00000107659	-0.460755301	2.491531463	0.167244784	0.332414367
ENSMUSG00000026127	0.154006315	5.001841789	0.167280588	0.332430312
ENSMUSG00000020357	0.161899118	4.948858506	0.167307419	0.332430312
ENSMUSG00000097131	0.349849354	0.64562993	0.167480291	0.332719494
ENSMUSG00000036712	-0.165251639	4.626505263	0.167535967	0.332768998
ENSMUSG00000072941	-0.171073675	4.668844417	0.167559878	0.332768998
ENSMUSG00000021592	-0.227151768	2.485685255	0.167780214	0.33315223
ENSMUSG00000020160	-0.370515156	1.338291932	0.16790065	0.333331081
ENSMUSG00000044795	0.216735051	3.212505471	0.167925047	0.333331081
ENSMUSG00000019734	0.380743138	1.061446707	0.168019705	0.333464606
ENSMUSG00000068040	0.144791139	6.003847636	0.168069328	0.333493
ENSMUSG00000028800	-0.165909921	4.376785675	0.168104577	0.333493
ENSMUSG00000074211	0.210188208	3.614152654	0.168116194	0.333493
ENSMUSG00000003200	-0.179741434	4.318985367	0.168166851	0.33349465
ENSMUSG00000026960	-0.216997742	2.556940648	0.168171813	0.33349465
ENSMUSG00000018920	-0.205608437	2.973565328	0.168268404	0.333611095
ENSMUSG00000006021	-0.19902156	3.740242317	0.168285341	0.333611095
ENSMUSG00000024206	0.505596061	0.502384108	0.168320399	0.333626268
ENSMUSG00000019977	-0.157329554	6.08356019	0.168431911	0.333792949
ENSMUSG00000021076	0.153970478	4.956575456	0.168683188	0.334236511
ENSMUSG00000028970	-0.711551943	1.281607021	0.168818552	0.334450293
ENSMUSG00000001999	-0.228374309	3.24237031	0.16885108	0.334460306
ENSMUSG00000029463	0.327864302	1.551354487	0.168895167	0.334482053
ENSMUSG00000031824	0.244424208	2.888482603	0.168917009	0.334482053
ENSMUSG00000030811	0.243510296	2.439676537	0.168991511	0.334575159
ENSMUSG00000078651	0.505928255	0.042432531	0.169042783	0.33461533
ENSMUSG00000030611	-0.192709141	3.558513612	0.169066773	0.33461533
ENSMUSG00000029598	0.157466759	6.944196582	0.169105888	0.334638342
ENSMUSG00000054277	-0.22395916	3.066981066	0.169295522	0.334959155
ENSMUSG00000040690	-0.280604172	1.892735592	0.169481603	0.335272837
ENSMUSG00000027859	-0.384730476	0.983201369	0.169553864	0.335327818
ENSMUSG00000034308	0.16139242	7.127707397	0.169567197	0.335327818
ENSMUSG00000027957	-0.167569219	5.586699663	0.16959203	0.335327818
ENSMUSG00000027104	-0.165756185	4.59513302	0.169647766	0.33538355
ENSMUSG00000043284	0.166287642	4.425481704	0.169730523	0.335492675
ENSMUSG00000049739	0.173964426	4.288804487	0.169789786	0.335555334
ENSMUSG00000027774	0.142503772	6.718453568	0.169847756	0.335615416
ENSMUSG00000020326	0.155909143	4.853034133	0.169911419	0.335682747
ENSMUSG00000004035	-0.189752242	5.29853137	0.169936978	0.335682747
ENSMUSG00000038880	0.172457646	5.313233175	0.169998831	0.335750449
ENSMUSG00000021549	-0.185943176	3.885644957	0.170136678	0.335940045
ENSMUSG00000022674	-0.182902625	3.919105145	0.170196317	0.335940045
ENSMUSG00000025857	0.1818711	3.551496278	0.170197403	0.335940045
ENSMUSG00000031298	0.283776449	1.667326974	0.170205208	0.335940045
ENSMUSG00000032548	-0.1529402	6.834044951	0.170304407	0.33608135
ENSMUSG00000030880	0.15692721	3.974013746	0.170345258	0.336107483
ENSMUSG00000052676	0.336970997	1.846840861	0.170409706	0.336180159
ENSMUSG00000057133	0.172390908	3.864583251	0.170475359	0.336255188
ENSMUSG00000070997	-0.490966929	0.112375774	0.170718413	0.336615417
ENSMUSG00000059149	0.224728438	3.564020086	0.17073984	0.336615417
ENSMUSG00000000282	0.263773585	3.873710199	0.170744991	0.336615417
ENSMUSG00000055670	0.15202616	5.672065118	0.17076859	0.336615417
ENSMUSG00000023094	0.195570255	3.494565184	0.170821063	0.336664338
ENSMUSG00000019790	-0.191810232	3.798440623	0.170856081	0.336678848
ENSMUSG00000052949	-0.355022785	0.874256164	0.170998855	0.336900299
ENSMUSG00000079555	-0.371645848	1.084164553	0.171035396	0.336900299
ENSMUSG00000074643	0.162721071	4.54729912	0.171051482	0.336900299
ENSMUSG00000029401	0.198942015	2.997980438	0.171179981	0.33709885
ENSMUSG00000035949	0.140039239	5.227671259	0.171233785	0.337150266
ENSMUSG00000066366	0.153328133	12.42819697	0.171262223	0.337151731
ENSMUSG00000046096	-0.218942772	3.477347865	0.171545195	0.337654197
ENSMUSG00000064128	-0.355694048	1.692297194	0.171601436	0.337710295
ENSMUSG00000034744	0.208099713	3.848006584	0.172004645	0.338449094
ENSMUSG00000075463	-0.421640746	0.227518619	0.172035667	0.338455431
ENSMUSG00000054422	-0.283564571	10.53224503	0.172073695	0.338475548
ENSMUSG00000051451	0.191259716	4.098996657	0.172102945	0.338478393
ENSMUSG00000023923	-0.190990153	4.182111861	0.1723308	0.338871774
ENSMUSG00000040938	-0.234453765	3.076453989	0.172464243	0.339079408
ENSMUSG00000029097	0.27961871	1.710850403	0.17254291	0.339179297
ENSMUSG00000029415	0.191590258	3.730993209	0.172774351	0.339536165
ENSMUSG00000021557	0.235655778	3.337410221	0.172802056	0.339536165
ENSMUSG00000019889	-0.143404465	5.739294516	0.172808122	0.339536165
ENSMUSG00000000753	0.148789736	9.23418144	0.172861439	0.339586115
ENSMUSG00000030127	-0.152939137	5.883699186	0.172992241	0.339788245
ENSMUSG00000020716	0.179956136	4.206966633	0.173093986	0.339933245
ENSMUSG00000038781	-0.163777259	5.000137367	0.173171631	0.340030878
ENSMUSG00000028958	0.218342075	3.191134581	0.173323516	0.3402481
ENSMUSG00000038058	-0.17223473	3.962494988	0.173352973	0.3402481
ENSMUSG00000078931	-0.165105304	4.238999311	0.173366105	0.3402481
ENSMUSG00000044167	0.257913666	5.704727288	0.173462477	0.340382366
ENSMUSG00000047875	-0.325102244	2.320463372	0.173527012	0.340454125
ENSMUSG00000038240	-0.190154216	3.48765354	0.17366514	0.340627548
ENSMUSG00000034636	-0.200869137	5.728254877	0.173671365	0.340627548
ENSMUSG00000071253	-0.143293896	6.109416417	0.173782563	0.340790741
ENSMUSG00000054641	0.411268711	0.673295284	0.173814061	0.340797613
ENSMUSG00000048379	-0.207310221	3.936153252	0.173863822	0.340840285
ENSMUSG00000033545	-0.164632853	4.880161303	0.173940225	0.340935164
ENSMUSG00000019794	-0.176740023	3.509575025	0.174073419	0.341053407
ENSMUSG00000026162	-0.364943103	0.981501212	0.174082648	0.341053407
ENSMUSG00000051748	0.155012092	7.507442181	0.174084596	0.341053407
ENSMUSG00000038366	0.145314206	6.94808415	0.174369863	0.341541422
ENSMUSG00000028070	-0.157768945	5.397932155	0.174389805	0.341541422
ENSMUSG00000015950	-0.306179732	1.533500741	0.174738138	0.342168585
ENSMUSG00000024726	-0.16030962	3.946119329	0.174784994	0.342186964
ENSMUSG00000033454	-0.226853543	3.063876432	0.17480374	0.342186964
ENSMUSG00000030614	-0.149092307	4.300776858	0.175157673	0.342824681
ENSMUSG00000042759	0.380625362	0.967217586	0.17530806	0.34305249
ENSMUSG00000041629	-0.185702657	4.001763387	0.175330425	0.34305249
ENSMUSG00000035215	0.185570299	3.038261387	0.175361808	0.343058757
ENSMUSG00000021488	0.149808245	6.043970534	0.175410961	0.343099782
ENSMUSG00000047866	0.140437851	8.595603031	0.175459375	0.343139347
ENSMUSG00000049339	-0.146032285	7.669822786	0.175544721	0.343211098
ENSMUSG00000041303	0.195698344	3.667142311	0.175552449	0.343211098
ENSMUSG00000074749	0.18760642	3.62128048	0.175699573	0.343443578
ENSMUSG00000039167	-0.173499005	3.670013677	0.175859602	0.343681957
ENSMUSG00000034300	-0.156289162	4.232188558	0.175877985	0.343681957
ENSMUSG00000000131	-0.14370488	5.457926894	0.176296921	0.344445308
ENSMUSG00000038876	0.171122318	4.065402445	0.176462061	0.344712634
ENSMUSG00000036545	-0.238669997	2.510210969	0.176576016	0.344879901
ENSMUSG00000046027	-0.153493752	7.137756618	0.176637305	0.344944265
ENSMUSG00000024382	-0.167691657	4.621567386	0.176716604	0.345043775
ENSMUSG00000020994	0.169144589	4.344621419	0.176754708	0.34506283
ENSMUSG00000042520	0.137481253	5.784475145	0.17682332	0.345141429
ENSMUSG00000001376	0.196944509	3.153359374	0.177049368	0.345527252
ENSMUSG00000032558	-0.242319761	2.789007875	0.177274826	0.345856968
ENSMUSG00000102504	0.517495937	-0.049922118	0.177275134	0.345856968
ENSMUSG00000029486	-0.166008689	4.341861313	0.177344669	0.34593719
ENSMUSG00000020196	-0.15818214	4.836604889	0.177391481	0.345973067
ENSMUSG00000051483	-0.215214522	6.668576897	0.177633406	0.346382602
ENSMUSG00000028454	0.180054636	4.167542537	0.177658368	0.346382602
ENSMUSG00000009092	-0.619547507	1.425345278	0.177710722	0.346395836
ENSMUSG00000040697	0.150658132	4.446987912	0.177722063	0.346395836
ENSMUSG00000000127	-0.228227884	2.655138741	0.177765634	0.346425297
ENSMUSG00000092607	0.205618	3.019180414	0.17781904	0.346430503
ENSMUSG00000034684	-0.317174847	2.769978445	0.177825219	0.346430503
ENSMUSG00000101599	-0.3932416	0.531768615	0.177927259	0.346573832
ENSMUSG00000035171	-0.202130999	3.607662652	0.17802459	0.346674537
ENSMUSG00000042331	0.246492414	1.563228	0.178035913	0.346674537
ENSMUSG00000024712	-0.136115168	5.297824929	0.178158072	0.346815484
ENSMUSG00000028121	-0.15838936	5.530843769	0.178165273	0.346815484
ENSMUSG00000042032	-0.159503358	5.055975125	0.178289851	0.347002501
ENSMUSG00000021578	-0.150982457	4.391867173	0.178400755	0.34716285
ENSMUSG00000051223	-0.156612559	6.936210996	0.178585646	0.347467102
ENSMUSG00000041355	-0.145972427	5.978285655	0.178707139	0.347628783
ENSMUSG00000029198	0.136086705	7.021734047	0.178725854	0.347628783
ENSMUSG00000058318	0.198592552	3.577146665	0.179033953	0.34817242
ENSMUSG00000020149	0.151066569	7.022160058	0.179421142	0.348869666
ENSMUSG00000044811	0.35745216	1.568324081	0.179532851	0.349031129
ENSMUSG00000049130	0.391243977	0.191136197	0.179675991	0.349253635
ENSMUSG00000043190	0.215259252	2.788695698	0.179732934	0.349308547
ENSMUSG00000001627	0.226688302	3.661670239	0.179846605	0.349473673
ENSMUSG00000021619	0.270345849	1.636081086	0.180012373	0.349709217
ENSMUSG00000029657	0.370123564	5.768011887	0.180025272	0.349709217
ENSMUSG00000021374	0.170344543	4.758450312	0.180112638	0.349823109
ENSMUSG00000045968	-0.494299041	0.111817263	0.180165141	0.349843637
ENSMUSG00000074785	0.170128372	4.406041942	0.180180681	0.349843637
ENSMUSG00000002010	0.139165363	5.992530743	0.180222119	0.349868295
ENSMUSG00000107655	0.448612599	0.162575538	0.180258659	0.349868893
ENSMUSG00000036822	0.183058705	4.637673949	0.180279905	0.349868893
ENSMUSG00000020457	0.146660138	5.330971823	0.180462893	0.350168196
ENSMUSG00000027217	-0.411573796	1.020845066	0.180513565	0.350172522
ENSMUSG00000028898	-0.169633173	3.939670316	0.18052265	0.350172522
ENSMUSG00000036553	0.230318411	2.811237129	0.180595583	0.350258185
ENSMUSG00000030313	0.178398336	6.066667415	0.180706746	0.350407388
ENSMUSG00000028053	0.169336871	5.403403837	0.18073008	0.350407388
ENSMUSG00000029312	0.258178857	1.419199064	0.180871619	0.350625969
ENSMUSG00000046324	0.169234785	5.394886605	0.18091086	0.350646203
ENSMUSG00000026674	-0.252914155	2.109910682	0.18113271	0.351004592
ENSMUSG00000027010	0.204043309	4.47710434	0.181153429	0.351004592
ENSMUSG00000020899	0.177850065	3.424154877	0.181211964	0.351043637
ENSMUSG00000038816	0.256600172	2.038422202	0.181250682	0.351043637
ENSMUSG00000032463	0.245047875	2.360542625	0.181260087	0.351043637
ENSMUSG00000032411	-0.172174093	3.996824278	0.18129413	0.35105372
ENSMUSG00000042079	0.131619826	7.412465555	0.18137563	0.35115568
ENSMUSG00000028910	-0.173375447	4.743153073	0.181466079	0.351274931
ENSMUSG00000036371	0.148157175	6.728753657	0.18153429	0.351351105
ENSMUSG00000046032	0.17983232	3.009353102	0.18157583	0.351375641
ENSMUSG00000054814	-0.198992784	3.599755072	0.181635655	0.351435548
ENSMUSG00000020610	-0.154396098	3.836124076	0.182145431	0.352347416
ENSMUSG00000051674	-0.164355989	5.231839244	0.18216483	0.352347416
ENSMUSG00000031078	-0.133229769	5.682131655	0.182199792	0.352359057
ENSMUSG00000024050	0.168942147	4.500629699	0.182280895	0.352459913
ENSMUSG00000030232	0.178739097	4.410961045	0.182317133	0.352473999
ENSMUSG00000062906	0.205675069	3.466076975	0.18240366	0.352585291
ENSMUSG00000051351	-0.22485604	2.433740812	0.182486684	0.352634385
ENSMUSG00000032479	-0.141866908	5.378650613	0.182486991	0.352634385
ENSMUSG00000034573	0.395394999	0.538886701	0.182548496	0.352697252
ENSMUSG00000011752	0.146516132	7.736380502	0.182623179	0.352785557
ENSMUSG00000039908	-0.207171886	2.977619113	0.182746393	0.352967569
