"logFC.group_allWT.12"	"logFC.group_allWT.16"	"logFC.group_allWT.2"	"logFC.group_allWT.24"	"logFC.group_allWT.4"	"logFC.group_allWT.6"	"logFC.group_allWT.8"	"logCPM"	"LR"	"PValue"	"FDR"
"ENSMUSG00000018481"	-0.30354460518338	-0.180970806968986	-0.0197865755311026	-0.180124185622345	0.0221671084786924	-0.0114623358596166	-0.143182020581268	4.65413200849855	21.4739029794803	0.00312854992295508	0.00703051551714171
"ENSMUSG00000030319"	-0.935289623911616	-1.08240014993768	-0.0395387803138241	-0.971656371175404	-0.97189016325963	-1.03441408075533	-2.01446920529516	-0.991862336199233	21.4718227398279	0.00313111963309955	0.00703518525602833
"ENSMUSG00000030421"	-0.136591072741811	-0.205182271696175	0.0769644763609473	-0.0359615135511651	0.0487365534071982	0.210585208350597	0.00816083787283085	4.92789986442913	21.4708459231405	0.00313232699774872	0.00703679301048654
"ENSMUSG00000042340"	-0.146896281508436	-0.143555726428536	-0.565508558978519	0.269317331248884	-0.297336837550193	-0.239234044618689	-0.108407317069409	2.01938986958245	21.4683544699756	0.00313540853197765	0.00704260993336518
"ENSMUSG00000020467"	0.17418496528541	0.142759867256675	0.187861596875151	-0.0875340033028131	0.342454277376958	0.35282457233192	0.531856054000925	2.41433720306603	21.4510502798248	0.00315689252124702	0.00708975328739638
"ENSMUSG00000002108"	0.0745527166708965	-0.0157577390234217	-0.0839475547933364	0.128521858056819	-0.128374143270286	-0.0944257011775361	0.126477128989335	6.63552741922338	21.4501843852819	0.00315797132122586	0.00709106303579718
"ENSMUSG00000027111"	-0.00575202857853296	-0.716383979580317	0.12435978684994	-0.777879512389019	0.0956077993109878	-0.22383480940511	-0.251515127770895	1.21702227567511	21.4466469232879	0.00316238229405563	0.00709985342277546
"ENSMUSG00000061130"	0.127980954714329	0.0247231487923045	-0.173529579076886	-0.099754243895796	0.00628772729750413	0.147450859132485	0.0258657239493844	6.68957552559751	21.441596057682	0.00316869075641806	0.00711290043031527
"ENSMUSG00000086740"	0.314145611142016	1.35164138855416	1.10425216633837	0.738856739026796	0.561070203009414	1.0472355766377	1.75137900692827	-0.992493698381807	21.4389543634774	0.00317199506539439	0.00711920084637851
"ENSMUSG00000078427"	-0.470920614519175	-0.275392069399382	-0.11562629230458	-0.241116209657597	-0.324830516871147	-0.020077704377714	-0.280698270569296	3.60964569071267	21.4384310131945	0.003172650084626	0.00711955417359296
"ENSMUSG00000031004"	-0.242384259499768	-1.58859242850341	0.168558573801166	-1.36547108752161	0.224563111405095	-0.163318204352389	-0.0357678806146532	-0.246869590083557	21.4378175846516	0.00317341801210179	0.00712016072089579
"ENSMUSG00000046027"	0.0227491501618703	-0.155105162200393	0.117994650573047	0.183108581076767	0.0650554187494899	0.166356576836405	0.1369254278921	7.23903308973598	21.4340527141205	0.00317813506558452	0.00712962629639123
"ENSMUSG00000038214"	0.418119064927202	0.20138524133383	0.0371831819755802	-0.134895250615341	0.324830415140605	0.149513318515925	0.173063920514512	3.08479870513773	21.429015059951	0.00318445746468621	0.00714268966996869
"ENSMUSG00000032575"	-0.38757952165574	0.175364709716914	0.309646593885651	-0.112436876496043	-0.14621049914453	-0.491176839235725	-0.3259004203047	5.66983840475386	21.4281337731855	0.00318556475995422	0.00714405338329546
"ENSMUSG00000004100"	-0.186998738555955	-0.0193992612430641	-0.38046828299521	-0.0584791104168442	-0.0111738745846313	-0.211708965323892	-0.378670659016672	3.52821073948287	21.4268424907701	0.00318718787116569	0.00714657327388164
"ENSMUSG00000020076"	-0.0742022855797557	-0.0896290462921595	0.171411471367248	-0.192709818544662	0.133817349944877	0.146035377327822	-0.0100665154729946	5.35668714252542	21.4254876598381	0.00318889172525525	0.00714927339469635
"ENSMUSG00000020744"	-0.152607927280447	0.00980097370722528	0.221825315900865	-0.0796883305928116	0.235420869715452	0.285480733024966	0.0587322477227988	3.77264816852913	21.4232054274417	0.00319176389369808	0.00715459153862324
"ENSMUSG00000028270"	-0.55708955100734	-0.657649528868697	0.195245836356148	-0.305343916702565	0.215782684366532	-0.443621269367037	-0.278332923196631	1.92906191543646	21.415232177885	0.00320181789943648	0.0071760041518072
"ENSMUSG00000068874"	-0.579818971283974	-0.495064322351918	-0.220224883652079	-0.101302999172974	-0.214130570926633	-0.187666955783282	-0.284434606942634	8.63504520661704	21.4143250976606	0.00320296364552875	0.0071774477431833
"ENSMUSG00000018199"	0.410379779418736	0.494577373257207	-0.220358179804859	0.0751752782501132	0.0194433799960952	0.463233497583899	0.291850370342981	1.82938303596353	21.4093110407106	0.00320930416408074	0.00719052990599236
"ENSMUSG00000028619"	0.296257947993263	0.362699641562116	0.164936041560923	0.128118542402569	0.00306851888869374	0.276233993333288	0.297755520677578	3.69644419456702	21.4067938463129	0.00321249187519892	0.00719575713337053
"ENSMUSG00000047414"	-1.72731787425732	-2.10157240973204	-0.543493926002229	-1.49176178089963	-0.68516954257715	-0.330550202770785	-1.18240261201225	-0.978811626459886	21.4066745411087	0.00321264303662084	0.00719575713337053
"ENSMUSG00000000378"	0.294999099050384	0.174592398234134	0.0650739050978068	0.242070814147861	0.0851508744971225	0.17282269940173	0.333604839547842	4.48264527260022	21.4014363246591	0.00321928675021749	0.00720950928503864
"ENSMUSG00000015291"	-0.115847105122083	-0.099721476598577	0.00200398277823378	-0.0760267157393574	-0.0390311326263821	-0.13981768855572	-0.258863500979388	5.87246395909889	21.4002255949273	0.0032208242363687	0.00721182365789725
"ENSMUSG00000024538"	-0.507259673709587	-0.32116681811865	0.276937230865133	-0.455009153326657	0.127105835344735	0.078650658061522	-0.354760999597049	1.00747264898209	21.3986619462789	0.00322281094430495	0.0072151430122227
"ENSMUSG00000041592"	-1.51712277031353	-0.581672914043478	-0.209519080446836	-0.387674413499012	-0.0108860820784591	-0.990212903718552	-0.702254108616528	-0.484328356724915	21.395851539745	0.0032263847254413	0.00722201386915114
"ENSMUSG00000014301"	0.401078581046446	0.237376924164087	0.176741680511371	0.34349836406199	0.260860837521342	0.366794634880385	0.440896188689139	3.63610042409477	21.3947718882662	0.00322775865994857	0.00722395915947821
"ENSMUSG00000074909"	0.135256868974639	0.113691757635911	-0.0932760035717027	-0.177237102898706	0.247986819137513	0.293144866955425	0.188360318247467	3.62875756159443	21.3893290408441	0.00323469373781979	0.00723834813899368
"ENSMUSG00000037286"	0.0480186760856129	0.272105375963183	-0.0752980415376495	0.0938874300693357	-0.0040809332652089	-0.081790131567432	-0.150012355629584	4.28925152568943	21.3829857743884	0.00324279436577434	0.00725534038866291
"ENSMUSG00000022792"	-0.413208241805395	-0.310423713903016	-0.218792885531755	-0.289363403986001	-0.191939347765838	-0.145621348349873	-0.120037500183466	3.73932303904213	21.3783747093094	0.00324869526482319	0.00726705954323715
"ENSMUSG00000048796"	0.2238456872448	0.48175180993976	-0.0760439336747228	0.230505840444401	0.117924097365579	-0.0585531231432792	-0.0319521192612925	2.7781308989944	21.3780992729406	0.00324904807786469	0.00726705954323715
"ENSMUSG00000044617"	0.386391329192864	0.308487069560804	0.212067113140153	0.104356156317125	0.474255746959118	0.319373205736885	0.3806454718045	3.61005174199442	21.3704456024046	0.00325886675058703	0.00728788144223183
"ENSMUSG00000060279"	0.114387570416769	-0.0151888320101205	-0.0967746320882518	-0.0456167070071789	-0.16757802469644	-0.224053798785427	-0.108233698241304	5.37742245673394	21.3682163550897	0.00326173200455655	0.00729314916724411
"ENSMUSG00000026411"	-0.207210905860271	-0.299912156988796	-0.128238291662349	-0.165090285151846	-0.365110808342231	-0.478161563787904	-0.428587888772036	3.95357465634598	21.3660337033344	0.00326453974041808	0.00729828665717216
"ENSMUSG00000028240"	-1.06622592437736	-1.39120936786225	-0.314818466652583	-0.483727485698182	-0.759505800852904	-0.434607736546095	-1.34900122603214	6.74911799212169	21.3615966743635	0.00327025471927393	0.00730992103161558
"ENSMUSG00000027663"	-0.0275715952382737	0.265983659753246	0.192177706888256	0.197678665075701	0.40817938286436	0.427270892603259	0.268025205582676	3.1399115129552	21.3514278275178	0.00328338907845429	0.00733813354178757
"ENSMUSG00000001552"	0.108093845989599	-0.00616646457765211	-0.281111011158162	0.117759149335317	-0.129770734963885	-0.0762456124692664	0.0566532994154428	5.83856133490167	21.340223655608	0.0032979200323459	0.00736945803885758
"ENSMUSG00000086382"	-0.0116567729460794	0.00491994463924207	-0.735716281158344	-0.248788178494845	-0.540604700335906	-0.886022087755509	-1.16546733533275	-0.508936217484877	21.3381181951955	0.00330065761766237	0.00737442367169162
"ENSMUSG00000042423"	0.221792924250833	0.258343174107381	0.162961644313301	0.380444972541794	0.255845332218741	0.202305525523346	0.285059730041949	4.99973887250164	21.3336053836013	0.00330653275487402	0.00738639666771857
"ENSMUSG00000031660"	0.0231587617907979	0.0832899621094157	-0.18006096386528	0.135329653482127	-0.170844359828473	-0.0693016912786321	-0.109946250465802	4.73862897754108	21.3330842391395	0.0033072118761719	0.007386760462733
"ENSMUSG00000025014"	0.860664405596752	0.643611871686911	-1.00154505587451	0.0978116567366385	0.713102076487813	0.149515269066565	0.149284422559137	-1.11663404441714	21.3324581872915	0.00330802788505803	0.00738742983914629
"ENSMUSG00000015653"	0.265691403817556	-0.144761679674791	-0.175580177073799	-0.53968649915326	-0.102916170669437	-0.0246504968317439	0.0557944841836374	2.83465301249089	21.3314450749619	0.00330934881092563	0.00738922640242259
"ENSMUSG00000022151"	0.056306219220773	0.283123558931652	-0.201027929589699	0.107258811168657	0.00948705944854056	0.00442058939854833	0.0496173767490461	3.64688077010405	21.3302529999208	0.00331090372983544	0.0073912310543648
"ENSMUSG00000003123"	0.149331878691881	0.0127105683615089	-0.422364364703703	0.218113786029058	-0.140085367141642	-0.229298812093455	0.0337618241930321	4.51172381721506	21.3299647853953	0.00331127977764037	0.0073912310543648
"ENSMUSG00000037710"	0.122540319722507	0.118035554313414	-0.0532497232956752	0.274562081448611	0.0443287683081107	0.159388977213094	0.165883861558292	7.0401773059453	21.3257679571377	0.00331676029097499	0.00740230950604745
"ENSMUSG00000005936"	-0.0266161349924567	0.0553479885727933	-0.261880496313212	0.0249669471768936	-0.175990378137119	-0.0614454240899384	-0.0834679991247146	5.195874818888	21.3223542893795	0.00332122459584108	0.00741111689290302
"ENSMUSG00000086965"	0.426077780464127	-0.639041605946605	-0.330732566539257	-0.201827040761847	-1.227112532518	-1.8353376694276	0.343459586102463	-1.10872601313276	21.3149427083023	0.00333093736978273	0.00743163135612837
"ENSMUSG00000001829"	-0.125809894846481	-0.162142190605187	0.0526808686841452	-0.193665719618549	0.0340060442023257	0.0200535710902827	-0.0408373646736011	5.6174662192525	21.304206640394	0.00334505578525699	0.007461967286476
"ENSMUSG00000117924"	-0.292439363557204	-0.283109200112831	-0.129459349837142	-0.0815989667342268	-0.201815933428738	-0.416460843202569	-0.203018928366975	4.25202258137681	21.2935299388884	0.00335915376992007	0.00749224819018182
"ENSMUSG00000026958"	0.0558900243435463	-0.106787307362844	0.282601756016218	-0.153969303046299	0.134368494412329	0.0330601250292401	0.191777602128606	4.33195964810637	21.2885344463751	0.00336576983969414	0.00750583461133787
"ENSMUSG00000021759"	0.317985320648144	0.462304803871963	0.245779462687658	0.481850137504907	0.385280811934316	0.122153323651215	0.0935450037557593	3.82586260758982	21.2806785693427	0.00337619983534255	0.00752719433505955
"ENSMUSG00000078676"	0.0944900702260705	0.306892483232099	-0.0130684017546314	0.222661766654284	0.135689073076383	0.169605774658318	0.182158381703871	4.56041257465231	21.2805279285339	0.00337640014274617	0.00752719433505955
"ENSMUSG00000078451"	0.965341783776789	1.63679829415451	0.120523636358856	1.27455649457329	0.352383431978525	0.547142054474358	-0.611806431324042	-1.53663203083193	21.2778389640784	0.00337997760704232	0.0075339958874531
"ENSMUSG00000041975"	-0.169114140612795	-0.300622395468768	0.0923912489502907	-0.0955160899302326	0.0124792573350286	-0.384979711638169	-0.335953818537208	3.39687483707271	21.2746600359614	0.00338421168012254	0.00754225867900206
"ENSMUSG00000009470"	-0.334399345203577	-0.275430634028794	-0.015736774564773	-0.171188776979502	-0.102549985258598	-0.0318494857218779	-0.213216779218911	6.0119556605371	21.2728575909633	0.0033866146779772	0.0075464386875094
"ENSMUSG00000087260"	-0.356953340205996	-0.0989179061104233	0.0515826232551648	-0.0286521945335712	-0.146600728874589	-0.102234603501713	-0.185009913386715	4.00209221575244	21.2718080699419	0.00338801465003329	0.00754838268649584
"ENSMUSG00000057411"	-0.24810427384699	-0.352384902884484	0.0267094032219238	-0.188584117340026	-0.0632786796586772	-0.215438996535916	-0.132200751842726	4.3923886732168	21.2704697271843	0.00338980070121267	0.00755118611753867
"ENSMUSG00000109612"	0.63796968385958	0.906406827568806	0.337897135226781	-0.0885301755302664	0.780700734345156	1.0688601640082	1.16167905640013	-0.213515913341696	21.2681854862739	0.00339285118920908	0.00755680492142022
"ENSMUSG00000074254"	-0.660304094834217	-1.25518802853588	-0.762428097891231	-0.616839354249434	0.743587206947649	1.40843566566272	-0.401862996037786	1.13343960241217	21.2638219598712	0.00339868587055798	0.00756862216901846
"ENSMUSG00000108425"	0.960341339787777	0.368936917870651	0.719277085144671	1.4380203351268	1.52889096961652	1.36498963938033	1.7649257174851	-0.585687748613209	21.2572665619274	0.00340746973034241	0.00758700231897591
"ENSMUSG00000027170"	0.0435767399952272	0.159150892149505	0.0157946237329568	0.252797932640885	0.0774119350959367	0.118951144524018	-0.0274754788494702	5.57183561522492	21.2541295926551	0.00341168088640089	0.00759519684497028
"ENSMUSG00000052748"	-0.19813550110256	0.212993453431318	0.206035002547525	0.32202462215609	0.0918592351930974	0.414053160867834	0.275918694161377	3.57304263864344	21.253517159365	0.0034125036236486	0.00759584658481086
"ENSMUSG00000030216"	0.00226253757449922	0.114973844008469	-0.100542786749799	0.230619606684559	0.102123417878042	0.116753130603707	0.11158606384644	5.06370241058859	21.2519275573685	0.00341463997958452	0.00759846952559966
"ENSMUSG00000021893"	-0.180396523822902	-0.0709008743654931	0.0573123593254952	-0.215913481262064	0.0379277981386442	0.121624248393084	-0.0899401884815697	4.85388392644982	21.2517055929532	0.00341493839343382	0.00759846952559966
"ENSMUSG00000061718"	-0.0235339755744592	-0.394637630175992	0.0577616051685166	-0.207804747514927	0.198545559846262	0.26357101758493	0.316630638589108	2.76122833499116	21.2514550963305	0.00341527519703183	0.00759846952559966
"ENSMUSG00000044296"	0.730767590589129	1.07131846154391	0.539490319277046	0.202444379737778	-1.08595941172834	0.445160809150311	0.707221901587693	-1.12644489608069	21.2502829800769	0.00341685158697778	0.00760079485486288
"ENSMUSG00000064302"	-0.0451335472988436	0.10444324596874	0.105290096990559	0.226952744601103	0.27695082629544	0.264151268728438	0.212420057166045	4.21078918268056	21.2495472011232	0.00341784150386826	0.00760181505321733
"ENSMUSG00000036721"	0.417105763957026	0.470106576508368	0.185326749797571	0.314301066462519	0.415563558547511	0.554796355306155	0.532121174393912	2.50109480190638	21.2467151362217	0.00342165436349712	0.0076091126255699
"ENSMUSG00000050891"	-0.417420487703531	-0.301815769877223	0.00846866533587653	0.125573098356114	0.215621926173027	-0.0973383258212529	-0.147292950918654	2.06612487686984	21.2445933478814	0.00342451367156245	0.00761428774090374
"ENSMUSG00000037674"	-0.310479751959117	-0.20989992164862	-0.0124316224941885	-0.424799961420583	0.0387836361278581	-0.00711553436923739	-0.0896035485244782	3.70094804927958	21.230862775959	0.00344307307447138	0.00765436444212811
"ENSMUSG00000029416"	0.0284927106088732	-0.125439841450771	0.356092651933046	0.163971843073672	-0.00263136779116514	0.255040604732682	0.38152631819781	5.08883564899194	21.227740774342	0.00344730664621526	0.00766143141990347
"ENSMUSG00000026718"	-0.0466049044537896	0.104795692864106	0.0218265021166293	-0.0592287755889405	0.0566681835315732	0.333878238941377	0.341941259383789	3.77193765302005	21.2277288247971	0.00344732286003205	0.00766143141990347
"ENSMUSG00000047907"	0.946294521017147	0.784088951931221	0.329598767146155	0.552504446350662	0.494208890129186	0.321316515746688	1.03803549358644	2.33626199776019	21.2207785829555	0.0034567658990472	0.00768122479943583
"ENSMUSG00000032475"	-0.0408209101871562	0.113812137241449	0.244309575273438	0.092122111142867	0.240894637703304	0.324763103606631	0.347030230092442	3.98325624873367	21.2197291270762	0.0034581939373462	0.0076828088740362
"ENSMUSG00000079419"	0.456801676843191	0.278722541711201	0.741921508601679	0.789132367128762	1.14822902936835	0.949006893475531	1.0089182470744	1.15999311695139	21.2194655447204	0.00345855269483276	0.0076828088740362
"ENSMUSG00000029196"	0.170366475884687	0.0605265871741611	-0.0115705337620368	-0.0671228934089079	0.126913831693792	0.229817758102627	0.113774769181622	4.94071252047781	21.2178285952604	0.00346078152839943	0.00768656661104301
"ENSMUSG00000041660"	-0.233255815230771	-0.268137415852178	-0.0311619337191424	-0.0947235316823508	-0.0707841844216827	-0.0256401077685751	-0.133480844632675	7.05750523769099	21.2139816917714	0.00346602487759259	0.00769701753043531
"ENSMUSG00000021733"	0.109554120632223	-0.154350248974879	0.215452198184825	-0.352463463372328	0.19740957247231	0.274920434817685	0.0798493809699284	3.19307966599803	21.2068960539524	0.00347570283575528	0.00771731163469685
"ENSMUSG00000012114"	0.258211577125883	0.120587927723406	-0.036733592249534	0.150160950521158	-0.0349157977716062	-0.079171953392463	0.110800511093234	4.95325503142445	21.2045200246928	0.00347895401981331	0.0077223843303918
"ENSMUSG00000027347"	0.230183285304645	-0.828433894321008	-0.493609131631959	0.509726686287061	-0.211026151248942	-0.0951289246849823	0.241847717692341	0.404576154962912	21.2044375587443	0.00347906691317483	0.0077223843303918
"ENSMUSG00000033728"	0.112207920572268	0.0438979648561287	-0.341183402051699	0.0733917584311258	-0.271843569679824	-0.0990695135249529	-0.114989294248578	3.55395237216707	21.2027122148304	0.00348142967217757	0.00772643023879583
"ENSMUSG00000027132"	-0.686447426192075	-0.612794072926967	-0.161909033499594	-0.391263148753263	-0.379394102229251	-0.1147456107984	-0.424908130027278	1.86439131912499	21.1993838421123	0.00348599208972057	0.00773535589635886
"ENSMUSG00000040667"	-0.22454788701951	-0.185698658377105	-0.0910261897459564	-0.0494368036983064	-0.227382354483689	-0.255563786389493	-0.323398557790576	4.68741383372236	21.1985330777997	0.0034871592192081	0.00773674586888347
"ENSMUSG00000100975"	-0.670140100213209	-0.842056925219848	-0.658951587809104	-0.779000826764966	-0.275067269149779	-0.0574432348536846	-0.159250904489047	0.751479558951582	21.1949532716634	0.00349207437054747	0.00774644962694469
"ENSMUSG00000050954"	0.583628936110985	0.703831309641855	0.671754874480604	0.607746399058743	0.67127439028931	0.706736542150818	0.934795410031242	0.936089342817772	21.1935972247061	0.00349393800860804	0.00774938227052609
"ENSMUSG00000020847"	-0.222157203137324	-0.588653497381242	0.0695798479296712	-0.869335382451469	-0.26652516959235	-0.265424148336102	-0.054022846687164	1.28602641012558	21.1928234251754	0.00349500188700866	0.00775054045246744
"ENSMUSG00000038718"	0.530736592787209	0.699312694810781	0.267915943575717	0.341865181220356	0.536087706919979	0.572407313955951	0.78212050678941	1.41386020860819	21.1904035739891	0.00349833091264206	0.00775672070325159
"ENSMUSG00000068921"	-0.222393278654272	-0.06375727968205	-0.00742895893380776	0.204693108187069	-0.0497857326934158	0.00768215975653427	-0.0754034609199194	4.96922153942547	21.1777429848052	0.00351579853286835	0.00779424316831119
"ENSMUSG00000033983"	0.123118092118136	-0.032463159526141	-0.479864420040253	0.121717111737062	-0.164516932112559	-0.147919857337616	-0.0314592144750293	1.58828564256933	21.1740534344432	0.00352090486447922	0.00780435426815936
"ENSMUSG00000028161"	-0.258449480501257	-0.196410868492141	-0.0925612977773307	-0.0142783425083947	-0.147200935042157	-0.0190336489880551	-0.288541408485402	5.11141593036092	21.1701862838391	0.00352626472363778	0.00781502411180442
"ENSMUSG00000047648"	-0.294274976016888	-0.168767012948818	0.24886157398848	0.137606521109992	0.173609930701401	0.351091043987763	0.17456924661225	3.47464084426838	21.1671315106397	0.00353050422999007	0.00782320807227782
"ENSMUSG00000014551"	-0.093895995784182	-0.0672400435879457	0.0865995350436831	0.0925899243959672	0.168585006811296	0.282607583387598	0.0784327192261415	4.18255409961162	21.1600896812152	0.00354029595456792	0.00784369069649393
"ENSMUSG00000018547"	-0.259349219427511	-0.249598082815831	-0.154899926221221	-0.438503367160534	-0.249213425228642	-0.13526741418174	-0.189903744476021	4.29326474287265	21.1589969316069	0.00354181779369343	0.00784584749840001
"ENSMUSG00000022871"	0.219914572070243	0.168276828986703	0.132091677961694	0.207224002455101	0.185420125851311	0.269193096895453	0.3991848685268	9.08099521137462	21.1570605052244	0.00354451615594537	0.0078506094673787
"ENSMUSG00000054499"	-0.224994937487742	-0.0325563547573779	0.0425855241413204	0.343329658422462	-0.0485633053935252	0.126578470594865	-0.0826784478288089	4.57149305660191	21.1558700542607	0.00354617601048856	0.00785307016840586
"ENSMUSG00000002778"	-0.0425912837206168	0.0114579513139616	0.00024020172670818	0.117554082032052	-0.118266514225272	-0.174964436648072	-0.0753213385457462	6.03127824629826	21.148279800453	0.00355677691642425	0.00787532716190006
"ENSMUSG00000032128"	-0.184123972708964	0.878211723257091	-0.373445343105816	0.951864155527829	-0.39447863921858	-0.594285561354158	-0.882865945291148	-1.41246010414308	21.1445463965779	0.00356200244630629	0.00788567708521591
"ENSMUSG00000019087"	0.0479589592164913	-0.0469856930675834	0.101376672518853	0.0180464805659467	0.184570446941191	0.181865618118046	0.204112515005785	6.28294760600686	21.1404340129855	0.00356776704923052	0.00789721703904552
"ENSMUSG00000033948"	0.107654255174129	0.000976708316304851	0.0610416781201383	-0.42763835335463	0.408042235586402	0.164852329517982	0.474267894207935	2.09437857564327	21.1386402885993	0.00357028426848882	0.00790156648314586
"ENSMUSG00000030842"	-0.0951854838406194	-0.136526661548308	-0.174843468066057	-0.0949494383361495	-0.294657330695514	-0.31286597900397	-0.175231464892999	5.40848195466137	21.1378228760575	0.00357143195444564	0.00790288407117355
"ENSMUSG00000022960"	0.251097446074152	0.430567737672819	0.117096957438821	-0.170634402865589	0.429432245426129	0.829044960590258	0.310445046522204	1.04169910199786	21.1371320597879	0.00357240217248773	0.00790380861047696
"ENSMUSG00000053646"	0.231634282631852	0.254647256423308	-0.100501637412448	0.211314592058999	-0.265860066562286	-0.13372091181238	0.0197989738194725	5.38947036728424	21.1359177670004	0.00357410820821715	0.0079063605818137
"ENSMUSG00000112640"	-1.52477510274211	-1.3271826389303	-0.574367887842208	-0.956453832360009	-0.516786629209236	-0.798627340196497	-0.587728726622303	0.59661184160374	21.1333829531108	0.00357767207577189	0.007913020878056
"ENSMUSG00000000561"	-0.177855140112867	-0.126066357589144	-0.321064899705818	0.0245588657398315	-0.249002956178634	-0.0745775307495879	-0.242344305607891	4.77271355339378	21.131566941608	0.00358022745104395	0.00791744889791915
"ENSMUSG00000091968"	1.02011731303985	0.403394698920058	0.061793321279815	0.7661653703609	0.804972651322652	1.3433362598924	1.00859317127636	-0.949440695480279	21.129992168695	0.00358244480521843	0.00792112815222768
"ENSMUSG00000000058"	-0.451801554097376	-0.760065353364019	-0.0314193268847323	-0.549805592502588	-0.185409213475696	-0.0792155296841232	-0.347430384167826	1.46330822748964	21.126205966604	0.00358778141289285	0.00793118771123605
"ENSMUSG00000037787"	-0.278471047065501	-0.215737566259512	-0.163617048990512	0.00510498334007366	-0.167434679461519	-0.266538368656509	-0.395341132495394	3.85723837989675	21.1259779661487	0.0035881030231221	0.00793118771123605
"ENSMUSG00000034801"	-0.33155374203361	-0.33359398287497	-0.00368571908110953	-0.211145616571758	0.0339346115917308	0.108897159290994	-0.0629550265081195	3.86408551761859	21.1234633937518	0.00359165185636983	0.00793780580181334
"ENSMUSG00000036492"	-0.104542795540815	-0.201984564323623	-0.0729746006787241	-0.365897343641536	0.307592341979857	0.149188895266241	0.3549544244746	2.56073055983852	21.122549267539	0.00359294281328787	0.00793943255174099
"ENSMUSG00000014158"	0.349424872981819	0.150252326521199	0.806260812350211	-0.235902919101946	1.11032643955484	0.00609693753215292	0.638228346022352	-0.320489436966244	21.120370272086	0.00359602187401746	0.00794500941529366
"ENSMUSG00000111128"	0.00537685527367645	0.0268147571229396	0.240658754543192	0.130740208874889	0.35370542489951	0.285214157675749	0.305674215552957	3.34331331373031	21.1163020223941	0.00360177742979509	0.00795649706121787
"ENSMUSG00000059772"	0.19631143147048	-0.0112659338475989	-0.353722108048724	0.0580305041954271	-0.227210059834394	-0.0663224929602603	-0.00569203797261352	2.74985573720391	21.1078044681386	0.00361382820552492	0.00798170600202058
"ENSMUSG00000085287"	0.522196125081068	0.756674910314401	0.106844323454399	0.751412793695361	0.448563621782983	0.148314327080056	0.442868962382011	0.726054005149299	21.1071535710727	0.00361475288497245	0.00798170600202058
"ENSMUSG00000015335"	0.160201454011801	-0.000310930285860702	-0.0278383466745761	0.134133831893823	-0.26237514218046	-0.268979748071907	-0.12131746512297	3.76961765799631	21.1070763116314	0.00361486265677197	0.00798170600202058
"ENSMUSG00000105055"	-3.11847595979634	-0.935025471366265	-0.801353329550118	-0.673574828965042	-0.592972044162032	-1.14484359053298	-0.96945819869771	0.319554338868011	21.1028141675759	0.00362092341447215	0.00799385468512074
"ENSMUSG00000003062"	0.114749542475074	0.179181554663664	-0.0302533865775485	0.20610640204767	-0.209681806713212	-0.295830714217392	-0.127555025002136	2.71082874438	21.0991945864429	0.00362607819397446	0.00800399981477731
"ENSMUSG00000034949"	0.761448121548023	0.894252386368571	0.323515791884593	1.25163606345623	-0.0842535847754835	-1.08567687130622	1.3088574299339	-1.27756138365677	21.0948238131445	0.00363231226903407	0.00801652382312811
"ENSMUSG00000039640"	-0.0929200553561394	-0.0985890239799746	-0.0720322320654945	0.0538359158425071	-0.226492226452755	-0.257159090205628	-0.162828890573619	6.74555292650202	21.0839041291903	0.00364793261624173	0.00804966318051842
"ENSMUSG00000063455"	0.049973312010442	0.000189520818780646	-0.148276796623148	-0.192334388534993	-0.507413181870403	-0.711415955279942	-0.120879585632778	2.25705954419977	21.0835411174672	0.00364845301409435	0.00804966318051842
"ENSMUSG00000036534"	-0.141552654899196	-0.106043299908664	-0.394052612023125	-0.0537434957899494	-0.335112416542355	-0.309843596741377	-0.273087293522276	4.26683727868814	21.0786596115251	0.00365545793278681	0.00806387482305175
"ENSMUSG00000054942"	0.799351624905808	0.566896251285801	0.403695165980377	0.300375920811816	-0.2784077271929	0.152297227261491	0.317249198866283	1.13154589077012	21.0756588026538	0.00365977054477373	0.00807214381911862
"ENSMUSG00000029221"	-0.218195982052898	-0.0534400042888133	0.0691546534059954	-0.0431344193028845	0.00362359192382286	0.0275917301228464	-0.0821775790034124	5.74942452349296	21.0679430272173	0.00367088195654568	0.00809540367359056
"ENSMUSG00000110605"	-0.552809297068075	-1.15449574554636	0.382060093144827	-1.61081528779174	-0.483592997334716	-0.409915756231868	-0.9455906919168	-1.04113969279488	21.0628953371479	0.00367816879533485	0.00811022332002635
"ENSMUSG00000021023"	0.306517267057067	0.397206586002113	0.0219848104361956	0.232911893493311	0.180794819307969	0.185571912126869	0.0685237659347277	3.44981191483286	21.061645958608	0.00367997456297488	0.00811295470678653
"ENSMUSG00000086844"	0.928808513935139	0.80300079629405	0.10174591788015	-0.711856518570032	0.612980210276303	0.974150485204274	1.05581310679818	-0.183539795803931	21.0611427459618	0.00368070211571354	0.0081133085613356
"ENSMUSG00000036764"	-0.160895742434412	-0.109347208365598	0.11263291691817	-0.158800535812167	-0.233291947575541	-0.667742414585354	-0.396293996622539	2.73699405432212	21.0602891195171	0.00368193662152317	0.00811477960270386
"ENSMUSG00000002578"	-0.434249557120745	-0.946602127812894	-0.396180915571889	-1.69032632637291	0.434184805439414	-0.618684763442775	-0.716705536787777	0.487414139426501	21.0563476993512	0.00368764187650485	0.00812610195118302
