	logFC	logCPM	PValue	FDR
ENSMUSG00000020171	0.178195639	3.74147321	0.186665073	0.373422892
ENSMUSG00000034641	0.449897997	2.796141112	0.18675287	0.373536664
ENSMUSG00000110156	-0.3477848	0.873843345	0.186796401	0.373561875
ENSMUSG00000020473	-0.417009303	1.308782069	0.186941604	0.373790371
ENSMUSG00000024965	0.409316717	2.315976242	0.18722635	0.374297763
ENSMUSG00000025353	-0.140787258	4.70087156	0.187483878	0.37472829
ENSMUSG00000028901	0.213724183	2.386640235	0.187503749	0.37472829
ENSMUSG00000045095	-0.180042108	4.591991878	0.187677648	0.375013782
ENSMUSG00000046402	0.394356377	2.965061342	0.187768472	0.375133207
ENSMUSG00000027384	-0.320990778	1.729650972	0.187818095	0.375170294
ENSMUSG00000078453	-0.258047381	1.994915894	0.187982328	0.375436267
ENSMUSG00000034563	0.134495839	5.762699153	0.188136852	0.375671252
ENSMUSG00000071451	0.230912465	2.112758685	0.188186374	0.375671252
ENSMUSG00000032548	-0.131568748	6.823912089	0.18819329	0.375671252
ENSMUSG00000045636	0.146541881	7.407366381	0.188269022	0.375760329
ENSMUSG00000042305	-0.133354725	6.758669158	0.188340495	0.375840879
ENSMUSG00000086231	0.459342575	0.809960191	0.188556147	0.376190674
ENSMUSG00000059839	-0.23388155	2.168826276	0.188578072	0.376190674
ENSMUSG00000003226	0.144427156	6.533817585	0.188675601	0.376203702
ENSMUSG00000021171	-0.149167933	4.805052336	0.188696358	0.376203702
ENSMUSG00000028453	-0.384733197	1.326066332	0.188727141	0.376203702
ENSMUSG00000032010	-0.204922864	5.917178352	0.188736571	0.376203702
ENSMUSG00000037321	-0.206387956	4.309122507	0.188740329	0.376203702
ENSMUSG00000042215	-0.290947175	1.315986376	0.188857908	0.37632044
ENSMUSG00000028085	-0.140665443	5.162462999	0.188861206	0.37632044
ENSMUSG00000020262	-0.183268791	4.597982759	0.189095341	0.376724449
ENSMUSG00000085615	0.355669722	1.064869765	0.189151543	0.376724449
ENSMUSG00000034120	-0.142720107	6.106684024	0.189213948	0.376724449
ENSMUSG00000046169	0.468396431	0.286929594	0.189214232	0.376724449
ENSMUSG00000035299	0.306596816	1.721780423	0.189219905	0.376724449
ENSMUSG00000038387	0.167383632	4.424473431	0.189504321	0.377183674
ENSMUSG00000029062	0.134384602	4.882783689	0.189513016	0.377183674
ENSMUSG00000035621	0.171169965	5.539325331	0.189754776	0.377602627
ENSMUSG00000071866	-0.130899163	8.842790589	0.189819551	0.377669306
ENSMUSG00000061477	0.132004653	7.303923701	0.189930992	0.37777872
ENSMUSG00000097061	-0.385539487	0.8483593	0.189957609	0.37777872
ENSMUSG00000030386	-0.279087477	2.080134384	0.18996837	0.37777872
ENSMUSG00000006005	0.143745997	6.080810002	0.190012794	0.377804862
ENSMUSG00000025915	-0.210627752	2.953049345	0.190079585	0.377875463
ENSMUSG00000024191	-0.171758425	3.803320484	0.190180838	0.377967861
ENSMUSG00000038811	-0.308366643	1.690241427	0.190188646	0.377967861
ENSMUSG00000031842	0.171376829	3.941439137	0.190232231	0.377992288
ENSMUSG00000024642	-0.184017094	3.556034035	0.190265643	0.377996498
ENSMUSG00000028945	0.138342774	5.07305432	0.190352425	0.378106716
ENSMUSG00000097431	0.325846762	1.093797991	0.190511518	0.37836051
ENSMUSG00000044864	-0.19109841	3.444833166	0.190578508	0.378431333
ENSMUSG00000050270	-0.150646296	4.192367008	0.190653553	0.378506977
ENSMUSG00000046280	-0.25914554	2.092992564	0.190679274	0.378506977
ENSMUSG00000051989	-0.225564588	2.720282597	0.190785254	0.378655124
ENSMUSG00000020859	-0.137012436	6.238425313	0.190879432	0.378775982
ENSMUSG00000038485	-0.159334546	4.197007218	0.190908865	0.378775982
ENSMUSG00000043467	-0.226853468	2.766908879	0.191153797	0.379199657
ENSMUSG00000019362	0.134775367	5.651838127	0.191441763	0.379701352
ENSMUSG00000001289	0.130646066	5.395518014	0.19146957	0.379701352
ENSMUSG00000033307	0.179336226	6.725883939	0.191732884	0.380129394
ENSMUSG00000002486	0.333303389	0.904226348	0.191748356	0.380129394
ENSMUSG00000020687	0.157069914	4.417133357	0.191825315	0.380204784
ENSMUSG00000029070	0.230378355	3.045834935	0.191849338	0.380204784
ENSMUSG00000061136	-0.14486937	5.048481621	0.19195364	0.380323024
ENSMUSG00000005533	0.306477231	1.284660528	0.191971974	0.380323024
ENSMUSG00000028182	0.355484015	0.209544743	0.192110685	0.380535415
ENSMUSG00000020902	-0.205629221	3.501714469	0.1922043	0.380658425
ENSMUSG00000024283	0.142184825	5.408979895	0.192264398	0.380715027
ENSMUSG00000024527	0.132500036	6.460728943	0.192368362	0.380801311
ENSMUSG00000040212	-0.451778939	0.884875456	0.19238681	0.380801311
ENSMUSG00000085622	0.470162181	0.194605665	0.19241438	0.380801311
ENSMUSG00000071281	0.262071672	2.406669964	0.192434076	0.380801311
ENSMUSG00000042797	-0.148387951	5.472318277	0.1926292	0.38112185
ENSMUSG00000107994	0.362281578	1.280035031	0.192659162	0.38112185
ENSMUSG00000029790	0.360938067	1.261318954	0.192706416	0.381152906
ENSMUSG00000024847	0.153916643	4.400576577	0.192839929	0.381354536
ENSMUSG00000034751	0.263264271	2.09415325	0.192913739	0.381438051
ENSMUSG00000032320	0.212773153	2.518121315	0.193094442	0.381696033
ENSMUSG00000090659	-0.454823808	0.215328861	0.193108285	0.381696033
ENSMUSG00000056124	0.350887835	0.872597693	0.193139015	0.381696033
ENSMUSG00000067924	-0.303661044	2.198903176	0.193259512	0.381809468
ENSMUSG00000043487	0.353014184	0.802870218	0.193259631	0.381809468
ENSMUSG00000097691	0.37348087	2.004682339	0.193465477	0.382147483
ENSMUSG00000061740	0.151408309	8.221098387	0.19350306	0.382147483
ENSMUSG00000032667	-0.153110607	5.608779285	0.193525635	0.382147483
ENSMUSG00000110949	0.152570445	4.178118999	0.193558699	0.382150298
ENSMUSG00000020328	-0.166612614	4.150087026	0.193678418	0.382324173
ENSMUSG00000034269	0.135648583	5.277349277	0.193790379	0.382482678
ENSMUSG00000070283	0.229885295	3.725730267	0.193882165	0.382592004
ENSMUSG00000028076	-0.128369365	7.779836595	0.193909119	0.382592004
ENSMUSG00000020846	-0.406089429	0.377207909	0.19404445	0.382796491
ENSMUSG00000002625	-0.159850806	4.549248515	0.194084953	0.38279943
ENSMUSG00000062234	-0.127623813	6.380544447	0.194109323	0.38279943
ENSMUSG00000074129	0.138004521	7.946841927	0.194354293	0.383186069
ENSMUSG00000061374	0.140215045	4.379208146	0.194368826	0.383186069
ENSMUSG00000008333	-0.220209683	2.761203596	0.194465805	0.383281492
ENSMUSG00000066839	-0.153763376	5.418796892	0.194495611	0.383281492
ENSMUSG00000030287	-0.142113658	5.198153169	0.194512422	0.383281492
ENSMUSG00000090112	-0.15948342	3.908787562	0.194633799	0.383458109
ENSMUSG00000033389	-0.44791477	0.392449715	0.194682542	0.38349159
ENSMUSG00000074646	0.519896739	0.145418097	0.194819429	0.38369866
ENSMUSG00000001300	0.284175238	1.842115992	0.194884743	0.383727437
ENSMUSG00000042737	-0.177862795	4.088460468	0.194897577	0.383727437
ENSMUSG00000063480	0.135847664	4.824416001	0.195014505	0.383895079
ENSMUSG00000029390	-0.139057595	7.568040471	0.195121954	0.384044008
ENSMUSG00000039470	-0.337654796	0.698277488	0.195163507	0.384063212
ENSMUSG00000036678	0.176240149	3.10717479	0.195337182	0.384342373
ENSMUSG00000036504	0.166263319	3.430256376	0.195452521	0.384477751
ENSMUSG00000030452	-0.156074983	4.548942343	0.195469647	0.384477751
ENSMUSG00000028430	0.133207711	5.123525397	0.19551211	0.384498661
ENSMUSG00000055041	0.160897081	3.527135992	0.195811503	0.384856585
ENSMUSG00000040618	0.251880151	2.395659784	0.195841255	0.384856585
ENSMUSG00000020315	0.127416006	6.215087514	0.195842758	0.384856585
ENSMUSG00000019818	-0.134967185	7.653466301	0.195853685	0.384856585
ENSMUSG00000020277	0.305526055	5.392928127	0.195872654	0.384856585
ENSMUSG00000034889	-0.167309302	3.849220469	0.195963533	0.384856585
ENSMUSG00000075028	0.318323417	0.677045351	0.195974962	0.384856585
ENSMUSG00000056579	0.175498619	4.966180706	0.195976	0.384856585
ENSMUSG00000046994	0.270758736	2.043847359	0.195981697	0.384856585
ENSMUSG00000073079	0.177126651	4.543096622	0.196012725	0.384856585
ENSMUSG00000015217	-0.19572902	3.472755913	0.196116804	0.384998354
ENSMUSG00000022247	-0.169545116	3.883435415	0.196289466	0.385274692
ENSMUSG00000036315	0.21999882	2.791799438	0.196379737	0.385389252
ENSMUSG00000069208	-0.206925154	3.118746838	0.196621775	0.385785603
ENSMUSG00000052056	-0.273053911	3.35560359	0.19664558	0.385785603
ENSMUSG00000026869	-0.136929463	5.119798397	0.196765699	0.385953915
ENSMUSG00000055302	0.128333758	6.799461927	0.196795278	0.385953915
ENSMUSG00000030432	0.14013185	7.402048603	0.196840653	0.385980235
ENSMUSG00000026833	-0.33050405	1.436027586	0.19698585	0.386202252
ENSMUSG00000072849	-0.378560911	13.15633567	0.197033788	0.386233548
ENSMUSG00000032504	-0.122615842	6.818150642	0.197088204	0.386250657
ENSMUSG00000038473	-0.389374946	1.021780374	0.19710647	0.386250657
ENSMUSG00000041757	0.195263401	5.988926039	0.1971748	0.386321883
ENSMUSG00000072582	-0.183760804	3.581734088	0.19721016	0.386328498
ENSMUSG00000079442	-0.4094141	0.270986327	0.197278531	0.386399769
ENSMUSG00000069899	0.384387752	0.709204731	0.197468267	0.38670869
ENSMUSG00000002846	-0.143445891	4.656145738	0.197548362	0.386748064
ENSMUSG00000002221	-0.145667143	4.277169047	0.19755241	0.386748064
ENSMUSG00000032119	-0.192525286	3.09067732	0.197766195	0.387103852
ENSMUSG00000031642	-0.256039938	2.100397803	0.197842708	0.387190873
ENSMUSG00000028821	0.134282344	4.873714277	0.197933229	0.387305276
ENSMUSG00000047409	-0.270340679	2.414930915	0.197973971	0.387322255
ENSMUSG00000022706	0.14823378	4.100317358	0.198219975	0.387740742
ENSMUSG00000025728	0.13600685	5.648245565	0.198266709	0.387769361
ENSMUSG00000039253	-0.228121283	3.424868849	0.198339667	0.387849253
ENSMUSG00000043090	-0.191295425	3.332089672	0.19846868	0.388038716
ENSMUSG00000021377	-0.146454198	4.586118756	0.198537224	0.38810991
ENSMUSG00000050973	0.258531012	2.110404779	0.198713267	0.388391189
ENSMUSG00000023262	-0.175270288	5.379632668	0.198749996	0.388400129
ENSMUSG00000059939	0.297406027	1.52831337	0.198937685	0.388704027
ENSMUSG00000092545	-0.129352534	5.381796753	0.198997593	0.388758196
ENSMUSG00000031848	0.168747539	4.072886484	0.199074837	0.388846209
ENSMUSG00000022110	0.135703606	7.02815153	0.199225432	0.389077444
ENSMUSG00000019802	-0.148549341	7.07227803	0.199375913	0.389308383
ENSMUSG00000024610	-0.374645066	6.004133187	0.199450003	0.389390106
ENSMUSG00000061286	0.150156947	5.036316387	0.19953181	0.389486867
ENSMUSG00000016526	0.44463401	0.047928825	0.199568707	0.389495946
ENSMUSG00000093661	0.224352884	2.40097997	0.199711674	0.389712004
ENSMUSG00000040822	0.161588308	4.36722097	0.199768939	0.389760785
ENSMUSG00000024604	0.175362373	3.810049146	0.200035324	0.39016948
ENSMUSG00000024835	0.154111272	6.323460675	0.200043016	0.39016948
ENSMUSG00000011960	-0.15896587	4.589032273	0.200116344	0.390249486
ENSMUSG00000018287	-0.154271216	4.434789248	0.200333457	0.390586039
ENSMUSG00000024479	-0.161283426	5.148610898	0.200353597	0.390586039
ENSMUSG00000040234	-0.137426136	6.289284254	0.200387438	0.390588972
ENSMUSG00000031105	0.369367075	0.602402492	0.200633932	0.391006335
ENSMUSG00000042447	0.170053906	3.565489604	0.200669692	0.39101294
ENSMUSG00000035459	0.141449929	5.638465265	0.200960664	0.391466478
ENSMUSG00000059291	0.126123052	7.385970232	0.200967268	0.391466478
ENSMUSG00000037257	-0.142823719	4.759489815	0.201059389	0.391582773
ENSMUSG00000021639	0.227099925	2.842612909	0.201152717	0.391701381
ENSMUSG00000033883	-0.294304762	1.708902002	0.201346602	0.392015732
ENSMUSG00000023176	0.132218392	8.538837018	0.201504513	0.392230921
ENSMUSG00000021224	0.127739594	5.275699853	0.201522071	0.392230921
ENSMUSG00000030556	-0.20248466	4.587533389	0.201634684	0.392368975
ENSMUSG00000070934	0.143001749	5.006345714	0.201657968	0.392368975
ENSMUSG00000021420	-0.15063446	4.853708936	0.201768305	0.39252043
ENSMUSG00000032002	-0.177308537	3.756177659	0.201814395	0.392546871
ENSMUSG00000011832	-0.283453459	2.532625827	0.201912421	0.392674309
ENSMUSG00000051790	-0.312261522	1.186907563	0.202070522	0.392918517
ENSMUSG00000033021	-0.161258614	4.730812231	0.202129612	0.392970157
ENSMUSG00000025979	0.145539947	4.177747739	0.202205648	0.3930461
ENSMUSG00000009863	0.140087506	7.635813403	0.202233754	0.3930461
ENSMUSG00000031161	-0.137707433	4.383140617	0.202327143	0.393164344
ENSMUSG00000026436	0.142212474	4.823749944	0.202394309	0.393230551
ENSMUSG00000022771	-0.126950833	5.164974158	0.202430207	0.393230551
ENSMUSG00000004677	-0.166089403	4.996964215	0.202481097	0.393230551
ENSMUSG00000001518	0.194211083	3.192883603	0.202497372	0.393230551
ENSMUSG00000040532	-0.138483638	4.99150689	0.202523989	0.393230551
ENSMUSG00000095440	0.23821612	3.044983961	0.202683403	0.393460042
ENSMUSG00000034684	0.251294418	3.009247994	0.20270733	0.393460042
ENSMUSG00000020120	0.529658444	1.380055168	0.202864633	0.393702104
ENSMUSG00000002603	0.285819865	3.253909298	0.20298043	0.393863552
ENSMUSG00000020781	-0.215580644	2.427083087	0.20312665	0.394083972
ENSMUSG00000026456	0.198032467	3.181034682	0.203218175	0.394198223
ENSMUSG00000063049	-0.255653346	2.602498553	0.203278458	0.394250471
ENSMUSG00000114995	-0.411582169	0.742906036	0.203310389	0.394250471
ENSMUSG00000028634	-0.40923887	0.421843127	0.203353808	0.394271371
ENSMUSG00000003123	0.21335801	4.678601667	0.203397106	0.394289465
ENSMUSG00000025911	-0.139609743	6.860648936	0.203451458	0.394289465
ENSMUSG00000046138	-0.168714872	3.994580246	0.203535018	0.394289465
ENSMUSG00000027399	-0.336721286	1.281253327	0.203544496	0.394289465
ENSMUSG00000001924	-0.12586788	7.557103465	0.203550546	0.394289465
ENSMUSG00000024036	-0.355419391	1.458615011	0.203558995	0.394289465
ENSMUSG00000068823	0.131550436	7.375177409	0.203744239	0.394574122
ENSMUSG00000062960	-0.136427041	5.738446444	0.203771287	0.394574122
ENSMUSG00000072596	0.419559327	0.973158847	0.203850762	0.394606887
ENSMUSG00000026238	0.128221676	7.257996146	0.203880315	0.394606887
ENSMUSG00000016619	-0.132255074	5.280185337	0.203886214	0.394606887
ENSMUSG00000020640	-0.1433911	4.704889945	0.204012465	0.394787978
ENSMUSG00000020900	0.183880943	4.405627752	0.204082055	0.394859386
ENSMUSG00000021149	-0.166070349	5.123064762	0.204204667	0.394984849
ENSMUSG00000070565	-0.228925896	3.727585979	0.204212301	0.394984849
ENSMUSG00000020435	0.504252754	1.149745755	0.204368674	0.395224018
ENSMUSG00000019478	0.179996962	4.84077628	0.204437738	0.395294291
ENSMUSG00000053483	-0.174818792	3.861368656	0.204534407	0.39538758
ENSMUSG00000020220	-0.151079761	6.430566396	0.204551452	0.39538758
ENSMUSG00000045983	-0.123250426	9.11856916	0.204597632	0.395413568
ENSMUSG00000062202	0.147535899	4.354034199	0.204698689	0.395545586
ENSMUSG00000090877	-0.485082665	4.542464079	0.20478315	0.395556377
ENSMUSG00000033526	-0.261692432	2.081241296	0.204790706	0.395556377
ENSMUSG00000027274	0.190609979	3.797558653	0.204802515	0.395556377
ENSMUSG00000030231	0.142734697	4.407606162	0.205035823	0.395858765
ENSMUSG00000056665	0.290196711	1.901618821	0.205036969	0.395858765
ENSMUSG00000031505	0.126122526	5.778228958	0.205057397	0.395858765
ENSMUSG00000047710	0.180750445	2.93665635	0.205189015	0.396049555
ENSMUSG00000023026	0.195533718	3.048664749	0.20531206	0.396223738
ENSMUSG00000028369	-0.424961245	0.259147431	0.205351604	0.396236745
ENSMUSG00000028798	0.123525515	6.20472568	0.205410963	0.396287977
ENSMUSG00000021665	0.207067477	3.594331756	0.205690816	0.396764512
ENSMUSG00000025266	0.164606347	3.81009578	0.205776063	0.396865569
ENSMUSG00000112148	0.421370021	1.445138565	0.205826997	0.39690043
ENSMUSG00000071650	-0.121113619	7.670750781	0.205926694	0.397029295
ENSMUSG00000057672	-0.15940574	5.081643901	0.205980833	0.397070298
ENSMUSG00000029048	-0.125520788	6.368997754	0.206175024	0.397374054
ENSMUSG00000041734	0.311171954	1.180588528	0.206204203	0.397374054
ENSMUSG00000020668	0.423169927	1.395580146	0.206294488	0.397484627
ENSMUSG00000021707	-0.146118461	5.198993183	0.206368344	0.397563514
ENSMUSG00000090555	0.269280843	3.555528547	0.206422725	0.397604863
ENSMUSG00000024073	0.135766277	6.170791694	0.206481766	0.397655175
ENSMUSG00000043241	-0.150274683	4.094092706	0.206772876	0.398117929
ENSMUSG00000033068	0.216848348	2.762820322	0.20678797	0.398117929
ENSMUSG00000065037	0.494100762	0.000505298	0.207002888	0.398468189
ENSMUSG00000022831	0.379988783	2.651764945	0.207134313	0.398655236
ENSMUSG00000038608	0.556618402	1.954039983	0.207166067	0.398655236
ENSMUSG00000029686	0.13923052	5.636814116	0.207226715	0.398706706
ENSMUSG00000028696	-0.170063954	3.392695241	0.20725883	0.398706706
ENSMUSG00000047420	0.46867678	0.003207415	0.207401934	0.398918465
ENSMUSG00000008496	0.603644668	0.659895184	0.207678133	0.399386111
ENSMUSG00000012076	-0.300835884	1.456938599	0.207716295	0.399395913
ENSMUSG00000027784	-0.185027275	4.170223365	0.207896459	0.399619663
ENSMUSG00000048756	0.204660437	6.019642363	0.20789883	0.399619663
ENSMUSG00000022864	-0.195216778	3.26395398	0.207976238	0.399704849
ENSMUSG00000051682	0.486771758	1.945609467	0.208056002	0.399794535
ENSMUSG00000068798	-0.140080909	5.050176067	0.208243285	0.400025641
ENSMUSG00000026360	-0.36731225	1.148439474	0.20824583	0.400025641
ENSMUSG00000053716	-0.300014947	2.427737847	0.208319241	0.400025641
ENSMUSG00000036867	-0.382069111	2.405507758	0.208340939	0.400025641
ENSMUSG00000050088	0.149287075	4.459710728	0.208341858	0.400025641
ENSMUSG00000041607	-0.43373344	0.13518943	0.208446341	0.400162643
ENSMUSG00000074405	0.168802339	3.64218296	0.208500655	0.400203307
ENSMUSG00000026753	-0.135558638	5.279044869	0.208571665	0.400238786
ENSMUSG00000028042	0.15221339	6.476554467	0.208585409	0.400238786
ENSMUSG00000054455	-0.127629535	6.231658876	0.208683924	0.400364218
ENSMUSG00000051147	-0.187118615	3.449243803	0.208731824	0.400392521
ENSMUSG00000046841	-0.370089241	1.048925222	0.208791025	0.40042232
ENSMUSG00000026924	0.132836335	7.216814792	0.208816005	0.40042232
ENSMUSG00000060550	-0.160634691	5.182377406	0.20884681	0.40042232
ENSMUSG00000036819	-0.202302465	3.226961074	0.209008526	0.400668781
ENSMUSG00000022698	-0.132132507	5.927494455	0.209217433	0.401005613
ENSMUSG00000028979	0.128853386	7.891613997	0.20930945	0.401117396
ENSMUSG00000048787	0.22227984	3.657262099	0.209342169	0.401117396
ENSMUSG00000028444	0.278538081	1.524028611	0.209476733	0.401311572
ENSMUSG00000021241	0.145823532	4.363013027	0.209672777	0.40162345
ENSMUSG00000045237	-0.18139855	3.18863762	0.209720709	0.401651568
ENSMUSG00000040549	0.174062464	3.715647289	0.209906936	0.401944497
ENSMUSG00000047371	0.162532393	4.446302505	0.210018393	0.402082169
ENSMUSG00000018604	-0.350216156	4.45499897	0.210045408	0.402082169
ENSMUSG00000042901	-0.189948315	3.091864224	0.210184354	0.402189056
ENSMUSG00000053768	0.127414236	6.245977292	0.210192918	0.402189056
ENSMUSG00000037058	0.142741567	5.782722841	0.210223085	0.402189056
ENSMUSG00000024812	-0.180498395	4.218861769	0.210234432	0.402189056
ENSMUSG00000052914	0.142866477	5.950324187	0.21029594	0.402243018
ENSMUSG00000025781	0.125788975	7.751628753	0.210366928	0.402273068
ENSMUSG00000027957	-0.134152362	5.58156506	0.210378257	0.402273068
ENSMUSG00000071662	0.172685722	3.141693654	0.210549132	0.402536081
ENSMUSG00000117406	-0.247270528	2.614279088	0.210843835	0.403035715
ENSMUSG00000029106	-0.136866746	5.413123027	0.210905644	0.403090075
ENSMUSG00000068922	0.176811053	3.487137764	0.210995394	0.40319781
ENSMUSG00000055632	0.423726379	0.357720512	0.211267246	0.403653443
ENSMUSG00000059278	-0.175440745	3.782302255	0.211316726	0.403684126
ENSMUSG00000018446	0.128521809	5.982938865	0.211419221	0.403816061
ENSMUSG00000023967	-0.141709183	4.610538105	0.211705849	0.404240803
ENSMUSG00000091845	0.383481708	0.400895062	0.211708529	0.404240803
ENSMUSG00000022221	0.486611165	0.065019376	0.211744801	0.404246159
ENSMUSG00000006335	0.218632142	2.690727531	0.212015101	0.404698231
ENSMUSG00000050714	0.323297112	1.58733773	0.212206039	0.404922738
ENSMUSG00000028633	0.258912766	2.768349261	0.212212429	0.404922738
ENSMUSG00000034560	-0.169311422	4.218794797	0.212249247	0.404922738
ENSMUSG00000032834	-0.163699023	4.124911011	0.212266808	0.404922738
ENSMUSG00000026374	-0.13456389	5.017530458	0.212330207	0.40497972
ENSMUSG00000012123	0.382149943	0.857039468	0.212416545	0.405080431
ENSMUSG00000002546	0.124332266	5.37365045	0.2124739	0.405125846
ENSMUSG00000050777	0.127161435	6.056295266	0.212583925	0.405271658
ENSMUSG00000004665	-0.255428042	2.404896323	0.212774793	0.40557152
ENSMUSG00000034201	0.137090078	4.635686098	0.21286264	0.40567495
ENSMUSG00000106352	0.235696697	2.990617457	0.212942911	0.405763909
ENSMUSG00000018974	-0.156303784	3.841310374	0.213155068	0.406104111
ENSMUSG00000086968	-0.430155556	1.043172378	0.21323343	0.406132688
ENSMUSG00000034738	0.178802643	3.984189376	0.213237313	0.406132688
ENSMUSG00000029648	0.195072006	3.55666934	0.213299294	0.40613309
ENSMUSG00000014361	0.200168087	4.371972068	0.213304771	0.40613309
ENSMUSG00000022889	-0.120949343	4.930523174	0.213410982	0.406271277
ENSMUSG00000031660	0.131088586	4.858365759	0.213524563	0.406423447
ENSMUSG00000066829	-0.321766779	1.990240393	0.213568444	0.406442923
ENSMUSG00000008435	0.18626762	3.465276691	0.213750754	0.406590747
ENSMUSG00000020680	0.128956888	5.278455145	0.213754944	0.406590747
ENSMUSG00000042050	0.308679818	1.992475396	0.21377535	0.406590747
ENSMUSG00000030663	0.145584824	4.890581716	0.213780763	0.406590747
ENSMUSG00000027167	-0.213340096	2.685085651	0.213856443	0.406670651
ENSMUSG00000021127	0.159736786	6.421556672	0.213909089	0.406706736
ENSMUSG00000039768	0.144646732	5.70097787	0.213973335	0.406718603
ENSMUSG00000028643	-0.231037621	2.133956483	0.213982674	0.406718603
ENSMUSG00000060063	0.364997626	0.835485317	0.21421187	0.407090178
ENSMUSG00000040596	-0.180557595	3.477937082	0.214311975	0.40713684
ENSMUSG00000025234	0.125212648	5.63377278	0.214376424	0.40713684
ENSMUSG00000052033	0.245630609	1.592819219	0.214386536	0.40713684
ENSMUSG00000027550	0.347033694	1.019098973	0.214404899	0.40713684
ENSMUSG00000034163	-0.160704427	4.392269316	0.214404954	0.40713684
ENSMUSG00000033808	0.204858359	2.601714576	0.214461157	0.407179554
ENSMUSG00000035597	-0.223208416	3.222818637	0.214570777	0.407323655
ENSMUSG00000020827	-0.139805963	5.801204593	0.214629699	0.407371486
ENSMUSG00000003500	0.368430096	1.706286311	0.214665047	0.407374565
ENSMUSG00000035545	-0.167485537	5.537381805	0.214856848	0.407634695
ENSMUSG00000004364	0.127786794	5.807157904	0.214939598	0.407634695
ENSMUSG00000034610	-0.139282173	4.390455338	0.214946441	0.407634695
ENSMUSG00000016128	0.153248845	4.319068968	0.214946447	0.407634695
ENSMUSG00000024829	0.156796936	3.869357423	0.214970859	0.407634695
ENSMUSG00000060288	-0.289798887	1.636706026	0.215011165	0.407647129
ENSMUSG00000030942	0.176611249	4.135299632	0.215398277	0.408316979
ENSMUSG00000090622	0.317353184	2.138095324	0.215538048	0.408517822
ENSMUSG00000029817	0.221637061	3.225317149	0.215735569	0.408828041
ENSMUSG00000001305	-0.172342267	3.062796481	0.215777323	0.408843024
ENSMUSG00000053774	0.153317677	4.474496619	0.215900501	0.408917603
ENSMUSG00000105504	-0.504869385	0.401526889	0.215915195	0.408917603
ENSMUSG00000001472	0.12265771	7.329960923	0.215918244	0.408917603
ENSMUSG00000060301	0.258039194	2.59530971	0.216118167	0.409232064
ENSMUSG00000032253	-0.216411596	3.093004518	0.216234861	0.409388854
ENSMUSG00000015290	0.120870247	4.987425917	0.21651615	0.409857167
ENSMUSG00000042272	0.267607742	1.348242016	0.216554448	0.409865431
ENSMUSG00000056167	0.142479128	4.251330557	0.216610994	0.409897898
ENSMUSG00000035585	-0.166066769	4.878611538	0.216639472	0.409897898
ENSMUSG00000002320	-0.120627518	5.983496784	0.216719423	0.409984951
ENSMUSG00000051579	0.173169346	3.301860894	0.216845758	0.41015971
ENSMUSG00000049295	-0.167540555	4.54270611	0.217339633	0.411029502
ENSMUSG00000034800	0.237205262	1.948291997	0.217410188	0.411098568
ENSMUSG00000062115	0.179905267	3.571143897	0.217699206	0.41158064
ENSMUSG00000038930	-0.309086225	1.161881621	0.217977646	0.412020705
ENSMUSG00000025138	-0.169210184	5.33335066	0.218000192	0.412020705
ENSMUSG00000079015	-0.136647756	13.10874308	0.218153218	0.41224542
ENSMUSG00000054051	-0.177497361	3.475564567	0.218315771	0.412434356
ENSMUSG00000003970	0.129970858	7.934343499	0.218321489	0.412434356
ENSMUSG00000002372	-0.134460231	4.914385985	0.218368701	0.412459037
ENSMUSG00000020523	-0.121591573	5.025153803	0.218428118	0.41250676
ENSMUSG00000026123	-0.145645747	4.350513222	0.218514671	0.412605707
ENSMUSG00000003437	0.130510533	4.713204144	0.218601533	0.4126538
ENSMUSG00000028708	0.147166563	4.112895267	0.218608466	0.4126538
ENSMUSG00000026222	-0.229342935	2.566740987	0.218656723	0.412678862
ENSMUSG00000030744	0.126607977	7.844662782	0.218690074	0.412678862
ENSMUSG00000020460	0.12598932	7.248127528	0.218756157	0.412739084
ENSMUSG00000022793	-0.482322139	0.217696481	0.219031574	0.413126925
ENSMUSG00000079144	-0.229610795	2.623263672	0.219041993	0.413126925
ENSMUSG00000020130	0.129009147	5.404012825	0.219064323	0.413126925
ENSMUSG00000022948	-0.345467355	2.417389819	0.219122895	0.413172878
ENSMUSG00000029504	0.184083495	3.376929687	0.219165817	0.413183734
ENSMUSG00000040302	0.251736193	1.916603125	0.219207741	0.413183734
ENSMUSG00000025958	-0.178904833	3.694147417	0.219252369	0.413183734
ENSMUSG00000042203	-0.227796868	2.202720327	0.21926548	0.413183734
ENSMUSG00000016194	-0.14677038	8.880144111	0.219313591	0.413209931
ENSMUSG00000031090	0.142883656	4.661976175	0.219413695	0.413334064
ENSMUSG00000097908	0.206254858	2.69639935	0.219456102	0.413349486
ENSMUSG00000026958	-0.160309857	4.219423786	0.219668939	0.413685862
ENSMUSG00000035726	-0.156805508	4.465800663	0.219771116	0.413813765
ENSMUSG00000036636	-0.123833569	5.419232705	0.219809313	0.413821179
ENSMUSG00000022204	0.152603438	3.838333123	0.220006585	0.41409936
ENSMUSG00000019338	-0.186061924	3.739455708	0.220025639	0.41409936
ENSMUSG00000053470	0.209682477	3.78526456	0.220136497	0.414196378
ENSMUSG00000068335	0.39226417	0.66567044	0.220145769	0.414196378
