"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000075232"	-1.01068812680648	5.33817417395331	6.97616041816667e-38	9.57250500342827e-36
"ENSMUSG00000030909"	-1.20759662356657	5.89304865884957	7.05126736864111e-38	9.57250500342827e-36
"ENSMUSG00000024694"	-1.51284113684174	5.53940281501467	7.07834114112133e-38	9.57250500342827e-36
"ENSMUSG00000063730"	-1.15465858230748	5.16055403330148	1.19677578724357e-37	1.60126054001727e-35
"ENSMUSG00000059743"	-1.75123575285036	6.59044370571722	2.25863123108426e-37	2.99018999929966e-35
"ENSMUSG00000047446"	1.45114754751957	5.43887190548685	2.31446866116205e-37	3.03219503660783e-35
"ENSMUSG00000063919"	2.81575145300016	1.95839556616742	4.63221963189076e-37	6.00612642374125e-35
"ENSMUSG00000028715"	1.61625675772534	11.6197241686534	4.73643273174204e-37	6.07858310888976e-35
"ENSMUSG00000000957"	1.24356159823419	5.24345078508134	5.52244687159807e-37	7.01573881859484e-35
"ENSMUSG00000015755"	1.05581684336065	6.28416717911141	7.11757733990071e-37	8.95177702039312e-35
"ENSMUSG00000033107"	1.74139891255219	6.77012671208054	9.63651328977105e-37	1.19998443213317e-34
"ENSMUSG00000030643"	1.52214128417765	5.01049574205586	1.5043596580074e-36	1.85493445281951e-34
"ENSMUSG00000021775"	-1.08598174531935	5.81956653058054	3.23638241387898e-36	3.95184287566562e-34
"ENSMUSG00000032018"	-1.06272154570549	7.96598821066707	5.68364167367228e-36	6.87338089709388e-34
"ENSMUSG00000030470"	1.3046319648732	4.38751467312441	5.99126249979438e-36	7.10897022700083e-34
"ENSMUSG00000032715"	2.74670202148013	4.77560819651435	5.99149911793026e-36	7.10897022700083e-34
"ENSMUSG00000060807"	-1.29012237382828	6.85847143518764	6.24266692638643e-36	7.33775905917403e-34
"ENSMUSG00000057054"	1.35596175341022	4.0818556565622	1.12460531162993e-35	1.30964453744164e-33
"ENSMUSG00000023087"	-2.66837488768666	4.68541415868371	1.2004475269668e-35	1.38514023363867e-33
"ENSMUSG00000029314"	1.41726166348167	5.07022265502383	4.44586204257054e-35	5.08323699176451e-33
"ENSMUSG00000031586"	1.13596270905673	5.27674205640885	1.48506293708716e-34	1.68266996033741e-32
"ENSMUSG00000022951"	-1.32791467692557	5.90171272100003	2.55943528001288e-34	2.87410870685018e-32
"ENSMUSG00000020429"	2.696667527786	6.35204958549523	2.8326576429463e-34	3.15277302436599e-32
"ENSMUSG00000009378"	-0.97288748949581	6.06280120779267	4.1402421534549e-34	4.5677039968423e-32
"ENSMUSG00000066072"	1.83696955542601	11.0722124302141	4.86677412230653e-34	5.32255809880428e-32
"ENSMUSG00000038181"	1.04947313084483	5.75161577913102	1.70121001826198e-33	1.84449296548974e-31
"ENSMUSG00000031549"	-1.14530411857667	6.34078263323404	2.00300585579454e-33	2.15314569643829e-31
"ENSMUSG00000032420"	1.54797618065234	5.2609112116982	2.21006323727182e-33	2.35559028264133e-31
"ENSMUSG00000027808"	-0.889880002921174	7.69760753993982	4.71711426289604e-33	4.98547446087761e-31
"ENSMUSG00000030555"	-1.04353096991706	5.8339841415858	5.03806315274363e-33	5.28031002267138e-31
"ENSMUSG00000041845"	1.26147476182344	5.00399364388801	7.65885850542098e-33	7.9607821010479e-31
"ENSMUSG00000028671"	-1.31472141574929	4.03793738054703	1.06325414714285e-32	1.09611044332915e-30
"ENSMUSG00000038539"	1.29691655494958	8.53082991802165	1.34965493449313e-32	1.38004960253009e-30
"ENSMUSG00000032290"	1.14729570559688	5.00399336798797	1.44932587652006e-32	1.47001383459619e-30
"ENSMUSG00000026853"	0.84346992496624	7.48202282411533	3.48142603370252e-32	3.50287161807013e-30
"ENSMUSG00000026107"	-1.34000899892338	3.9621078069582	6.23079886486841e-32	6.21942518440079e-30
"ENSMUSG00000022814"	-1.18575989839115	4.6984636466924	8.47902798422265e-32	8.39169482661732e-30
"ENSMUSG00000072969"	1.79626508166861	1.8760733731038	8.54048610803066e-32	8.39169482661732e-30
"ENSMUSG00000020190"	-1.16464863529829	7.50436934639264	1.29400268737703e-31	1.26160246504968e-29
"ENSMUSG00000032010"	-2.69105605340427	5.09633502295729	1.39378003376572e-31	1.34842857574395e-29
"ENSMUSG00000072568"	1.2399045136464	4.73032056612041	1.40989073957599e-31	1.35360273524024e-29
"ENSMUSG00000001424"	-0.875931320177206	6.92328088321459	1.4279195295679e-31	1.36052605480117e-29
"ENSMUSG00000025078"	-0.929625439336699	5.47254137834556	2.20888824682082e-31	2.08881108874177e-29
"ENSMUSG00000006641"	-1.07955662491636	4.62529132636536	2.77294977240825e-31	2.60264099161034e-29
"ENSMUSG00000024816"	-1.04834811933129	4.49801546063216	3.17740753692749e-31	2.96016700681015e-29
"ENSMUSG00000029416"	-1.08247753389236	4.44671437654293	3.82957899172612e-31	3.54151580727495e-29
"ENSMUSG00000110353"	1.46554815526972	3.60620891994449	5.90116248690351e-31	5.41743945969237e-29
"ENSMUSG00000020538"	-1.70624158955669	8.59593923492534	6.22168151247408e-31	5.67029625959323e-29
"ENSMUSG00000022790"	1.00679870308908	5.54439583495456	7.21817857417426e-31	6.51736815630538e-29
"ENSMUSG00000050541"	-0.856878879544903	5.77697939452618	7.25476299501274e-31	6.51736815630538e-29
"ENSMUSG00000033860"	0.855474005544873	10.976687246353	8.85454156065792e-31	7.89812547577267e-29
"ENSMUSG00000069324"	1.30053951702155	4.33889460144014	1.19317342178278e-30	1.05679874125085e-28
"ENSMUSG00000046794"	-1.20230243032893	8.41584664385316	2.35866952547531e-30	2.07447458894426e-28
"ENSMUSG00000057069"	-0.931388546854266	5.96344339379061	3.23825618744962e-30	2.82830194927457e-28
"ENSMUSG00000094786"	-1.83854150591635	3.5786361999007	7.0540343651008e-30	6.11852346274985e-28
"ENSMUSG00000050144"	-0.790424545114728	6.36755755776087	8.23633593047026e-30	7.09509568476195e-28
"ENSMUSG00000006356"	0.977122930935956	5.61662784597485	1.00500989851835e-29	8.59864591405804e-28
"ENSMUSG00000038754"	1.62837526896867	5.2130948226841	1.12291271591065e-29	9.54248191081641e-28
"ENSMUSG00000024966"	-0.881171425887402	5.51946532092176	1.20242878067823e-29	1.01496287077786e-27
"ENSMUSG00000043789"	-0.897921660994023	5.15114029200812	1.28016893371283e-29	1.07337897862042e-27
"ENSMUSG00000029003"	0.947241034464226	4.05223067228083	4.10710513698796e-29	3.42086498727798e-27
"ENSMUSG00000090264"	1.79745910130612	3.66459017984112	4.6848420825499e-29	3.87639861001513e-27
"ENSMUSG00000028527"	-1.02092998656783	7.03187156248587	8.45056997443127e-29	6.94658944891648e-27
"ENSMUSG00000038991"	-0.784632021615668	7.5003612520367	1.19330322770471e-28	9.74556798366372e-27
"ENSMUSG00000026437"	-0.868282140114301	6.19918363247985	2.19894726093998e-28	1.78426836779626e-26
"ENSMUSG00000040128"	1.07596282875575	5.24917122778206	2.37700955292568e-28	1.91638776584271e-26
"ENSMUSG00000021947"	-0.846761481979714	5.49735920851841	3.60798116100463e-28	2.89029165999714e-26
"ENSMUSG00000019232"	-1.02525263658726	7.74989773488578	6.03738797980767e-28	4.80583725455956e-26
"ENSMUSG00000026839"	-1.86861427062688	7.17304519217598	6.73988381726561e-28	5.33129048866349e-26
"ENSMUSG00000034308"	0.765594897137874	7.37668682392737	7.28402777615611e-28	5.71522864128817e-26
"ENSMUSG00000015656"	-1.17751663488314	9.77600005329399	7.31614702430941e-28	5.71522864128817e-26
"ENSMUSG00000053846"	-1.94311140626555	4.69075440050986	1.02586770054911e-27	7.96440621592974e-26
"ENSMUSG00000031232"	-0.966769070103948	5.59806325538814	1.40184491317383e-27	1.08165665478449e-25
"ENSMUSG00000001891"	-0.947973939019376	8.63652530612394	2.47261688481858e-27	1.89622576587581e-25
"ENSMUSG00000025504"	1.11318361589717	6.14139429144745	2.77618147026555e-27	2.11612329403211e-25
"ENSMUSG00000046711"	1.0535661088221	4.67948023813351	4.0816481067824e-27	3.09246314692785e-25
"ENSMUSG00000024866"	-0.885825892966004	6.22545632915268	4.23703154395258e-27	3.19096681007734e-25
"ENSMUSG00000017639"	2.11305310765127	2.87844361125379	9.69399897623733e-27	7.25722768596053e-25
"ENSMUSG00000067203"	-1.6797883719551	2.17122628724467	1.05747795644774e-26	7.86976346641608e-25
"ENSMUSG00000032311"	-1.46697443845068	3.69616391662047	1.23278578573786e-26	9.1204393101324e-25
"ENSMUSG00000021477"	1.06854513460401	9.17106674851097	1.29151606562083e-26	9.49906289901355e-25
"ENSMUSG00000001774"	-1.18557144753205	4.35497783926954	1.68098103390999e-26	1.22916851531895e-24
"ENSMUSG00000020534"	-0.850531656409717	7.57818033596621	1.88772296625882e-26	1.37236368477671e-24
"ENSMUSG00000067199"	1.32577829501885	2.77857372737116	3.47875180320842e-26	2.51449778327312e-24
"ENSMUSG00000022270"	1.03901926199052	5.94090559957159	3.942098926465e-26	2.83313018275145e-24
"ENSMUSG00000030827"	2.8660938183985	4.62028101824715	4.14724344520844e-26	2.96362959149923e-24
"ENSMUSG00000028893"	1.04711874569262	4.47106470640702	4.72838259443262e-26	3.35982304464288e-24
"ENSMUSG00000022617"	0.963295525020662	5.30136270713765	5.65757821325115e-26	3.99749220157639e-24
"ENSMUSG00000034248"	-0.849818194326423	5.51102352684446	6.18038963526476e-26	4.34250058339245e-24
"ENSMUSG00000025283"	1.29973935526342	5.47906574877503	7.03754627546772e-26	4.91728997258653e-24
"ENSMUSG00000032353"	-1.08803424478881	3.65757833604218	7.18377683740625e-26	4.99173266762753e-24
"ENSMUSG00000025429"	-1.29500902286359	3.94495231791574	7.42718807976959e-26	5.13251343292649e-24
"ENSMUSG00000003623"	1.02686131636573	9.274154019445	8.42939899722878e-26	5.79325416328669e-24
"ENSMUSG00000059824"	-2.84350307692209	5.6881401478496	8.70692600604365e-26	5.95146784663103e-24
"ENSMUSG00000037379"	1.88901446749641	4.01252169768813	9.86363700847797e-26	6.70567365706094e-24
"ENSMUSG00000021748"	-0.914550375444739	6.95948907270493	1.54040483960053e-25	1.04159525094924e-23
"ENSMUSG00000020472"	1.01851916354034	4.70586750606836	2.20557552805611e-25	1.48339697413699e-23
"ENSMUSG00000031833"	-1.36707745972546	4.67885219865035	2.31214453915189e-25	1.54680009941029e-23
"ENSMUSG00000024424"	-0.878506136364858	6.7931787513896	3.39967882906986e-25	2.2623153774186e-23
"ENSMUSG00000090877"	-3.07811086057293	3.63810408597258	5.57732936825179e-25	3.69189849813172e-23
"ENSMUSG00000027605"	-0.941399568367719	7.23376020523544	5.78655197689401e-25	3.81033844049193e-23
"ENSMUSG00000044345"	-0.92040746747812	5.96536537576727	6.23008529740437e-25	4.0810303534091e-23
"ENSMUSG00000040430"	-0.933105653378918	4.55877544876129	7.1477490658877e-25	4.65788808298806e-23
"ENSMUSG00000091264"	0.919851976043078	4.73187919814962	7.83932692298258e-25	5.06886490365321e-23
"ENSMUSG00000019577"	2.05505716473135	5.41040279837997	7.85901770066292e-25	5.06886490365321e-23
"ENSMUSG00000041891"	-0.7752019726909	7.78085803218054	8.25381132412881e-25	5.2963359705902e-23
"ENSMUSG00000036381"	1.75342726986999	1.99513653162601	8.88943353432917e-25	5.67524901326183e-23
"ENSMUSG00000030244"	-0.887918718591463	7.38352877038846	9.90859084901641e-25	6.29395692465047e-23
"ENSMUSG00000028307"	-1.13511638145314	13.0198233728488	1.01113221803846e-24	6.39045723933149e-23
"ENSMUSG00000048489"	1.74979675584188	5.28390317334867	1.18657633855769e-24	7.46178530502001e-23
"ENSMUSG00000068246"	-0.888330518493411	5.36517818067794	1.24372152392761e-24	7.7822316449938e-23
"ENSMUSG00000039157"	-0.949129770516294	6.04842903258123	1.40852042844981e-24	8.76978288545211e-23
"ENSMUSG00000025077"	-1.01966237832007	4.21297654275983	1.53121910780457e-24	9.48676981224535e-23
"ENSMUSG00000053617"	0.963791543250742	6.04408612816429	1.59822137604806e-24	9.85334816007668e-23
"ENSMUSG00000042115"	2.20166196727873	1.73370139662986	1.71718248737016e-24	1.05351239725144e-22
"ENSMUSG00000025464"	-0.970573966244714	4.48627820724924	1.89741594272104e-24	1.15843690833022e-22
"ENSMUSG00000022003"	1.81427255759329	5.51209170895775	2.11167660423713e-24	1.28302206045847e-22
"ENSMUSG00000028024"	-0.820500795450916	6.86744073713507	2.44972593284161e-24	1.48125976237254e-22
"ENSMUSG00000030800"	-1.16550868101406	4.11396411768103	2.66072543174342e-24	1.6011456342123e-22
"ENSMUSG00000031844"	0.763923136007336	6.21146747734921	2.67856004359486e-24	1.60420236515679e-22
"ENSMUSG00000010064"	-0.944654795336962	10.3571586753063	2.77764122542945e-24	1.65565846882589e-22
"ENSMUSG00000025935"	-0.764241288402662	6.22721410745958	3.099629108721e-24	1.83886958964076e-22
"ENSMUSG00000030787"	1.21475592905065	4.35113802096997	3.32200241992517e-24	1.96154105330511e-22
"ENSMUSG00000060519"	1.58508410170243	4.71282098914253	4.56482164915921e-24	2.6827926112839e-22
"ENSMUSG00000047492"	0.826068998769507	7.80286585347929	4.93260650251675e-24	2.88546009219317e-22
"ENSMUSG00000042429"	0.869692880400883	6.41021011497767	6.74816582758357e-24	3.92924451914438e-22
"ENSMUSG00000025854"	-0.796239018822516	5.66312692807129	8.94781689089858e-24	5.18602272059131e-22
"ENSMUSG00000034708"	0.857264397350404	8.29435466039448	1.45491151230867e-23	8.39377160105784e-22
"ENSMUSG00000027822"	-0.711497690286223	5.91181165710575	3.79492327575582e-23	2.17939497895804e-21
"ENSMUSG00000017929"	-1.22336182501606	5.24541394847721	4.22670299495446e-23	2.4163292530701e-21
"ENSMUSG00000058258"	-1.24958759330684	5.3614832074207	4.5268343792383e-23	2.57619891346969e-21
"ENSMUSG00000021226"	1.17947166176285	5.26871216848184	4.96085411685573e-23	2.81048028052678e-21
"ENSMUSG00000074207"	-0.775999752183795	10.9826778851891	5.23564698685078e-23	2.95285794410862e-21
"ENSMUSG00000026542"	1.29463766436414	5.83438647720191	8.09609441181715e-23	4.54574015256359e-21
"ENSMUSG00000032786"	-1.21540319682608	9.50077762475166	8.19507411243666e-23	4.58086431609404e-21
"ENSMUSG00000022797"	-1.44614025682611	5.09317119619912	8.71383307021852e-23	4.8492866603601e-21
"ENSMUSG00000030058"	-0.714791819588859	6.5448558004514	1.10083640721873e-22	6.09921563594272e-21
"ENSMUSG00000030795"	0.754300671992299	6.13857319637126	1.16753941865217e-22	6.42278968432044e-21
"ENSMUSG00000040964"	0.987372511286218	4.16586067148403	1.16945125046464e-22	6.42278968432044e-21
"ENSMUSG00000025950"	-0.823537946836455	8.40122617060803	1.3431947599256e-22	7.34493934590621e-21
"ENSMUSG00000027965"	-1.6449188245424	2.40360175695085	1.43205531433286e-22	7.79695224604518e-21
"ENSMUSG00000028976"	-1.61278818548931	2.97367223813416	1.46854397886389e-22	7.96115414748758e-21
"ENSMUSG00000003477"	-0.846254630579666	9.63279031564837	2.190311379662e-22	1.18229812111626e-20
"ENSMUSG00000070780"	-0.770005014059109	5.38555538137807	2.28993244103942e-22	1.23078975687833e-20
"ENSMUSG00000031808"	1.2193269139247	3.96273684210393	2.74277278240726e-22	1.46790865039728e-20
"ENSMUSG00000062410"	-0.823108141098204	7.11166584875087	3.26699516231562e-22	1.7410592439171e-20
"ENSMUSG00000027999"	1.04025312849509	3.96584017447297	3.67792556299703e-22	1.95168929215209e-20
"ENSMUSG00000029238"	0.816709016093111	5.47547459484937	3.6932658943484e-22	1.95168929215209e-20
"ENSMUSG00000097195"	1.85127185813753	1.72936296067385	4.34715397740333e-22	2.28762157212559e-20
"ENSMUSG00000032557"	-0.82099475551603	4.66950838948178	5.11550962694768e-22	2.68074019075504e-20
"ENSMUSG00000091586"	0.971600217336798	4.03809441855223	5.64873446681436e-22	2.94788935224582e-20
"ENSMUSG00000032575"	-1.14801769114405	5.43850741286076	7.67711489430549e-22	3.98987909197026e-20
"ENSMUSG00000031924"	-0.780994769758797	8.90073606921804	8.70815599913681e-22	4.50709786012937e-20
"ENSMUSG00000028186"	-0.71201346472295	10.7069562219841	1.0522955709906e-21	5.4240661460446e-20
"ENSMUSG00000032114"	-0.736801841395148	7.78606459426863	1.08460847068931e-21	5.56780438198344e-20
"ENSMUSG00000045411"	1.12905411366237	3.62003113408222	1.19035302657333e-21	6.08580081919218e-20
"ENSMUSG00000027997"	0.953397493256367	4.27403520803777	1.34408069620034e-21	6.84392830611808e-20
"ENSMUSG00000032115"	-1.22572835217943	6.9175603852267	1.44553886026793e-21	7.33086380870553e-20
"ENSMUSG00000020641"	1.65197923302628	3.02980617672269	2.42158845883041e-21	1.22314530308073e-19
"ENSMUSG00000028329"	1.17853095812538	3.11636521877	2.91504743651138e-21	1.46650206436014e-19
"ENSMUSG00000022241"	0.754392464777477	6.91092197938656	2.95692297890842e-21	1.48164224325622e-19
"ENSMUSG00000056148"	0.857397120684116	6.01093635106542	3.41159167306947e-21	1.70268208222995e-19
"ENSMUSG00000027360"	1.5775714399979	3.31550763768699	3.5357947128131e-21	1.75769526099013e-19
"ENSMUSG00000001229"	0.686722397804616	6.03676691738955	4.48220250252374e-21	2.21939609741107e-19
"ENSMUSG00000015165"	0.742053017674485	6.09891157657224	4.84931664385316e-21	2.39175903646044e-19
"ENSMUSG00000036501"	0.858710615383073	4.8257911102618	4.924569244121e-21	2.41938700716054e-19
"ENSMUSG00000010936"	-0.865960598432852	5.30415358481032	5.04892055436456e-21	2.47082777479545e-19
"ENSMUSG00000036957"	1.35279706392953	4.02412825429354	5.87019238198594e-21	2.86160502279989e-19
"ENSMUSG00000060961"	0.888231109283409	7.39101012506458	8.13417593258654e-21	3.94994327043015e-19
"ENSMUSG00000020044"	-0.946487420688138	5.78866550898424	8.59978577980475e-21	4.15998099048478e-19
"ENSMUSG00000024987"	-2.02880737902482	5.33396358317632	1.2978410608613e-20	6.25400269059486e-19
"ENSMUSG00000028410"	-0.735466651485015	7.54518664522586	1.37566340317302e-20	6.60370939759812e-19
"ENSMUSG00000038910"	0.897182559224714	4.7351003889164	1.44239795361462e-20	6.89773348388256e-19
"ENSMUSG00000036216"	1.07829706397554	5.81483306452012	1.57583882212507e-20	7.50732002494961e-19
"ENSMUSG00000020604"	0.904102238375565	5.047371719205	1.72658503398101e-20	8.19443772542612e-19
